交易日期,总市值,净利润,股票数量,平均市盈率
2012-03-23,713786362190.0,21889479736.997013,269,32.608649029861475
2012-03-26,725533597990.0,22077585914.963947,268,32.86290452156009
2012-03-27,735224671150.0,22396723420.71346,270,32.827331808278366
2012-03-28,681997804780.0,21635585710.460976,269,31.52204030465645
2012-03-29,678242790000.0,22420504157.913555,277,30.251005295106488
2012-03-30,669948340910.0,21932537682.115116,275,30.545865262837744
2012-04-05,687825986860.0,21738202808.136246,272,31.64134555790225
2012-04-06,700959278280.0,21933335426.41598,274,31.958626659025217
2012-04-09,688529757280.0,21842225356.05517,274,31.52287580849099
2012-04-10,685561586390.0,21510014387.95815,268,31.871740019560132
2012-04-11,703195043330.0,21860041182.226856,279,32.168056659551375
2012-04-12,715174823620.0,21708290865.397728,278,32.94477801382163
2012-04-13,718225851040.0,21806239919.90968,279,32.9367123207812
2012-04-16,725152345660.0,22244685169.015118,280,32.598903520112444
2012-04-17,702328871650.0,21542386074.634983,275,32.60218571966617
2012-04-18,704202889960.0,20623786876.96736,273,34.1451787763795
2012-04-19,729428333580.0,21236092750.418045,281,34.348518917899376
2012-04-20,707154819760.0,19992671800.41371,267,35.37070116588253
2012-04-23,703891274480.0,21845184487.73086,279,32.22180498751722
2012-04-24,726144147870.0,22931287592.45646,294,31.666086997612574
2012-04-25,736534741800.0,22827541303.883564,297,32.265180555152305
2012-04-26,738854370110.0,22737966895.597813,302,32.49430230514787
2012-04-27,743504867170.0,22569952135.774384,300,32.942243860212336
2012-05-02,767727499090.0,23178416982.13538,306,33.122516506701956
2012-05-03,777320067800.0,23201980758.27982,307,33.5023149919046
2012-05-04,786793205100.0,23169336601.47086,306,33.958382953875855
2012-05-07,808731279270.0,23165174211.31378,306,34.91151294148346
2012-05-08,809661794640.0,23163217195.096786,306,34.95463466151801
2012-05-09,796591169780.0,23162341603.493576,306,34.39165104359959
2012-05-10,803360507690.0,23110126730.245293,305,34.76227184157346
2012-05-11,795788954650.0,23099252923.035347,305,34.45085247135472
2012-05-14,797058915310.0,23121465697.563545,306,34.47268117583009
2012-05-15,796784396350.0,23119257838.955185,306,34.46409923278093
2012-05-16,785802277870.0,23111305122.01447,306,34.00077467375441
2012-05-17,793263256660.0,23102181530.52361,306,34.33715796977467
2012-05-18,783753984180.0,23088204107.743206,306,33.9460782883996
2012-05-21,783344183670.0,23179258702.19262,307,33.79504900197263
2012-05-22,794120522550.0,23169271415.501842,307,34.27473002101734
2012-05-23,789690400290.0,23167907411.310238,307,34.085529878476834
2012-05-24,787097045280.0,23166526963.59226,307,33.97561691128651
2012-05-25,773011842640.0,23162129633.22842,307,33.37395372880723
2012-05-28,776556406090.0,23157377924.922268,307,33.53386590691082
2012-05-29,790729028030.0,23153862282.958366,307,34.15106379949361
2012-05-30,795539748960.0,23090200877.50106,306,34.45356552680183
2012-05-31,803637108010.0,23086141114.84711,306,34.81036973706994
2012-06-01,805386577360.0,23145775812.37338,307,34.7962662340077
2012-06-04,781414858170.0,23129327840.512455,307,33.784590004440304
2012-06-05,779620211700.0,23129001860.98009,307,33.70747325742848
2012-06-06,779153621570.0,23128710911.603897,307,33.687723649963175
2012-06-07,776793358760.0,23137053891.544872,307,33.57356396372784
2012-06-08,777936393340.0,23136170498.72029,307,33.624250538049466
2012-06-11,796680626600.0,23043538541.508156,305,34.57284241154826
2012-06-12,798464377660.0,23112828047.64713,306,34.5463729498599
2012-06-13,812430151180.0,23109473292.149414,306,35.15571908148997
2012-06-14,807644700100.0,23108951111.603603,306,34.94943133504924
2012-06-15,810017446960.0,23052176233.780148,306,35.13843720199477
2012-06-18,820890778930.0,22968100065.460472,305,35.74047381326325
2012-06-19,818575263960.0,23012350984.50711,305,35.57112719648242
2012-06-20,822829581380.0,23011016795.047653,305,35.75807139287675
2012-06-21,813086097070.0,23062021301.811718,305,35.256497530254435
2012-06-25,792331457170.0,23051785977.03383,305,34.371803467175546
2012-06-26,790701249420.0,23077850713.40457,306,34.26234354487474
2012-06-27,796041765540.0,23076972886.035244,306,34.49506871942096
2012-06-28,786812336570.0,23076972981.32961,306,34.09512751982547
2012-06-29,801013066960.0,23071529242.05155,306,34.718681131029044
2012-07-02,816261029620.0,23044187026.537254,305,35.42155896756128
2012-07-03,822489871620.0,23044186270.66036,305,35.691860062213884
2012-07-04,816889536590.0,23043196725.608063,305,35.45035640311941
2012-07-05,802652280120.0,23042989029.232246,305,34.83281960954625
2012-07-06,815234023500.0,23041552633.419937,305,35.38103688019565
2012-07-09,796202913690.0,23038862432.424183,305,34.55912443704029
2012-07-10,781489060310.0,23037304003.03391,305,33.922765450639595
2012-07-11,784262181680.0,23106205023.524334,305,33.94162654064334
2012-07-12,798095153790.0,23106204868.543076,305,34.54029592183403
2012-07-13,784888598870.0,23103388403.42575,305,33.97287814083658
2012-07-16,750944446050.0,23081007801.4286,306,32.535167117075375
2012-07-17,755318562020.0,23086717397.082264,306,32.71658543000394
2012-07-18,754406211190.0,22956553071.17405,305,32.86234692338409
2012-07-19,763648215750.0,22956552826.084248,305,33.264934048909524
2012-07-20,760681400930.0,22989758679.445057,305,33.08783756873962
2012-07-23,753811457840.0,22923887606.299194,304,32.88322952834851
2012-07-24,761493000830.0,23159083343.50326,305,32.880964653707636
2012-07-25,768654994840.0,23470417384.52851,306,32.74994995814137
2012-07-26,763912774480.0,23702427505.606583,306,32.22930538651806
2012-07-27,761570177090.0,23758748627.34681,306,32.054305091363986
2012-07-30,744415782930.0,23935618687.976498,306,31.10075376091866
2012-07-31,729650522500.0,24088872406.930798,307,30.289940939288904
2012-08-01,745378689330.0,24282960488.530647,308,30.69554429667083
2012-08-02,747560662070.0,24457253222.8711,308,30.566010633235038
2012-08-03,770480188510.0,24563816066.52564,309,31.366469542978404
2012-08-06,790400113250.0,24821424497.12758,309,31.84346302692933
2012-08-07,799614748070.0,25060074678.073887,311,31.9079156124629
2012-08-08,795003905520.0,25367086424.786465,312,31.33997701616977
2012-08-09,811755035090.0,25620769844.42117,313,31.68347555593677
2012-08-10,811580415470.0,25870495140.357597,313,31.37088838334394
2012-08-13,790926953450.0,25231181284.260933,314,31.347202675103276
2012-08-14,800681691240.0,25713566749.833412,313,31.138491949787063
2012-08-15,799010021600.0,26012134545.874325,316,30.716818729000753
2012-08-16,793858052390.0,26476145576.88917,317,29.98389815030148
2012-08-17,797561930000.0,26822884529.098915,319,29.734383307461272
2012-08-20,807633262490.0,26939498026.01044,319,29.979521582407344
2012-08-21,833211942250.0,27372692992.932953,322,30.439531195016787
2012-08-22,834159942660.0,27739479044.688572,324,30.07121876067536
2012-08-23,852921012330.0,28226829361.6097,329,30.216677948605426
2012-08-24,835540774350.0,28763644773.113766,331,29.048501361378403
2012-08-27,821024247980.0,28713021902.934277,332,28.59414278147076
2012-08-28,833765548690.0,28745236355.69125,333,29.005346777220822
2012-08-29,835624141880.0,28745234982.596954,333,29.07000559869859
2012-08-30,808333991700.0,28702675638.925396,332,28.16232193363083
2012-08-31,814144881590.0,28702677272.00936,332,28.364771476699424
2012-09-03,835261639960.0,28787043805.186436,333,29.01519327974603
2012-09-04,831950590140.0,28759362688.15791,332,28.92799117841954
2012-09-05,840483779630.0,28783503530.086475,331,29.20019026702115
2012-09-06,851260798290.0,28869997370.795464,331,29.486001933312437
2012-09-07,871323800600.0,28777943761.395645,331,30.277486391117453
2012-09-10,882808986590.0,28906290465.136333,332,30.54037624283716
2012-09-11,878441682000.0,28893289033.936287,331,30.402965926386443
2012-09-12,878843574670.0,28890580382.157394,331,30.419727227521093
2012-09-13,862958167770.0,28959480155.421234,331,29.79881417548352
2012-09-14,859386312090.0,28988117218.09535,332,29.64615830770625
2012-09-17,822273421610.0,28759260561.137276,331,28.591605123573576
2012-09-18,823402980740.0,28759260442.888145,331,28.630881603341738
2012-09-19,827806848690.0,28735810838.542435,330,28.80749923296714
2012-09-20,807647008070.0,28964529307.862198,331,27.88400251513048
2012-09-21,790271142990.0,28962719692.961452,331,27.285805731222556
2012-09-24,792464502800.0,28962041139.726196,331,27.362177236638367
2012-09-25,781487255850.0,28961723755.762108,331,26.983451069431545
2012-09-26,744390036870.0,28731179725.548355,330,25.908787734465115
2012-09-27,770591062390.0,28931508028.739487,331,26.63501196081875
2012-09-28,785163313480.0,28934365499.74762,331,27.13601283176051
2012-10-08,786420379760.0,28934365972.158817,331,27.179457829375224
2012-10-09,822415946490.0,29063981611.700745,331,28.29674053189282
2012-10-10,835194133390.0,29076984421.03031,332,28.72354716350623
2012-10-11,819006551410.0,29076984531.724792,332,28.16683244840651
2012-10-12,815484672660.0,29077462633.63731,332,28.04524875277918
2012-10-15,802190785120.0,29034625311.589878,331,27.628763123724074
2012-10-16,805361471390.0,29036729076.679207,331,27.735957079160976
2012-10-17,809842061360.0,29018379346.3501,331,27.907901116533615
2012-10-18,824239160070.0,29078709639.394394,332,28.345107822575514
2012-10-19,822260559300.0,28987502276.461098,332,28.366036903003724
2012-10-22,833175974280.0,29277410044.147797,336,28.45798084679085
2012-10-23,834774140980.0,29225123257.12077,344,28.563579822596825
2012-10-24,835055134450.0,28840327287.76851,346,28.95442642234354
2012-10-25,831372713640.0,28646470794.399086,349,29.02181981183346
2012-10-26,818964180730.0,28471525283.76601,350,28.764324094605488
2012-10-29,822709771960.0,28425288835.03308,351,28.942881697161216
2012-10-30,823449665130.0,28445801287.19744,351,28.94802142559467
2012-10-31,825916219480.0,28440355757.013573,351,29.04029142730832
2012-11-01,840654058540.0,28457359675.96111,352,29.540831198409766
2012-11-02,839667095470.0,28425849945.348907,351,29.538856255286323
2012-11-05,833308573840.0,28457359905.177593,352,29.282708466866108
2012-11-06,821320763600.0,28051670790.80105,350,29.278853645656458
2012-11-07,821671983200.0,28067369068.774696,351,29.274991225099203
2012-11-08,810939945350.0,28457203880.059853,352,28.496824521759528
2012-11-09,805995887590.0,28400094599.611607,351,28.38004235383859
2012-11-12,815105919390.0,28481157571.627094,352,28.61912888688232
2012-11-13,802036453020.0,28465302454.463383,351,28.175932938110765
2012-11-14,802991147390.0,28465302522.08477,351,28.209471751336572
2012-11-15,790527442160.0,28465303730.884098,351,27.771614511258445
2012-11-16,786726442450.0,28424914168.74149,350,27.67735507589159
2012-11-19,791772911050.0,28466546654.40138,351,27.814153949284165
2012-11-20,792146659690.0,28466545549.217403,351,27.827284428327044
2012-11-21,797145332130.0,28439218620.326042,350,28.02979022638355
2012-11-22,783838320130.0,28353089076.011627,348,27.645605670289136
2012-11-23,782460548870.0,28335408426.727623,347,27.614232238556237
2012-11-26,761417463980.0,27945346958.24505,345,27.246663464858145
2012-11-27,733056965270.0,28036475846.098953,347,26.146544569081385
2012-11-28,719205830020.0,28036476154.064304,347,25.652504475521987
2012-11-29,713149098830.0,28094081730.309464,348,25.384317796036555
2012-11-30,719473848630.0,28094081161.325638,348,25.6094457938859
2012-12-03,699810867360.0,28094081803.639225,348,24.909547578428015
2012-12-04,704796025770.0,28015923042.070004,347,25.15698036119123
2012-12-05,731311639590.0,27957708024.920876,346,26.1577822809411
2012-12-06,731700590990.0,28015922285.45258,347,26.117312274596774
2012-12-07,742175222050.0,27780353190.58399,346,26.71583103923807
2012-12-10,756612048500.0,27633389142.48609,346,27.38035658958371
2012-12-11,759671378100.0,28025058769.598793,349,27.106861196811522
2012-12-12,760823269860.0,28025059285.66086,349,27.147962903660243
2012-12-13,750505376380.0,28025059841.31791,349,26.779795676779067
2012-12-14,780060373720.0,28025059750.601387,349,27.834387532510462
2012-12-17,775314478080.0,28043272223.888016,348,27.647075986359617
2012-12-18,771687730720.0,28043271344.608578,348,27.5177500241376
2012-12-19,778839890560.0,28043270527.23437,348,27.77279097327915
2012-12-20,791856887450.0,28025057872.94446,349,28.255316761164043
2012-12-21,805920107330.0,28025058330.428883,349,28.7571250638559
2012-12-24,821109816910.0,28025057967.544987,349,29.29913000932607
2012-12-25,830373415720.0,27800473922.527668,346,29.869038133451394
2012-12-26,857585510280.0,27898208710.45921,346,30.7398055258826
2012-12-27,839788406850.0,27929805793.818188,347,30.067821203249242
2012-12-28,850624431980.0,27929806687.43496,347,30.455793751078065
2012-12-31,857794029010.0,28009225947.516205,349,30.62541002087447
2013-01-04,856003874580.0,28009161760.78596,349,30.561567029058416
2013-01-07,872294620110.0,28013081020.041744,349,31.138831872364324
2013-01-08,885808002080.0,27952558404.464478,348,31.68969327467793
2013-01-09,889556907180.0,28345536531.627228,350,31.38260961077435
2013-01-10,897376833610.0,28345537105.937695,350,31.65848755153846
2013-01-11,887908800150.0,28255833058.44252,349,31.42391159777549
2013-01-14,923387953620.0,28255833059.189003,349,32.67955157031576
2013-01-15,940871058410.0,28217234028.040234,348,33.343844314259535
2013-01-16,930732737030.0,28217235009.16381,348,32.98454780306206
2013-01-17,909233280200.0,27897873276.00273,347,32.591490799483516
2013-01-18,941636382710.0,28306940068.66313,349,33.265212715535704
2013-01-21,933279848700.0,27815503913.94005,347,33.55250552308982
2013-01-22,915390046150.0,27906466046.19805,349,32.80207693208477
2013-01-23,918093767820.0,27906466525.887936,349,32.89896149941856
2013-01-24,898731062020.0,28325964610.707344,349,31.728171462880226
2013-01-25,904698964100.0,28347774296.98114,350,31.91428556690409
2013-01-28,927569942550.0,28331918762.61377,349,32.739397226212674
2013-01-29,939110033930.0,28347773870.038826,350,33.12817571620885
2013-01-30,930192570420.0,28347774143.29141,350,32.81360172118251
2013-01-31,924044613850.0,28405803416.712585,351,32.53013478599015
2013-02-01,929476535610.0,28408170525.655388,351,32.718634055318375
2013-02-04,912458111820.0,28291626569.572346,349,32.25187882273793
2013-02-05,928563182170.0,28383112884.021183,351,32.71533978546632
2013-02-06,937568954330.0,28377543187.960503,351,33.03911646332281
2013-02-07,950016433810.0,28333433203.2645,351,33.52987359472348
2013-02-08,969907563580.0,28243065190.661045,351,34.34144123636811
2013-02-18,982593533110.0,28243066161.009697,351,34.790611171902306
2013-02-19,965310796070.0,28243066045.331055,351,34.17868281441697
2013-02-20,996130465950.0,28243290034.48316,351,35.26963270687628
2013-02-21,982288947130.0,28225873959.90693,350,34.80101089253355
2013-02-22,980871042930.0,28225875100.79591,350,34.75077528782594
2013-02-25,995765098170.0,28162940473.749626,349,35.35728448164502
2013-02-26,974505311240.0,27908799762.295338,347,34.91749267399712
2013-02-27,983361190710.0,28214491385.219482,350,34.853053960247756
2013-02-28,996844644130.0,28093198947.9346,349,35.483486447287895
2013-03-01,1022907485830.0,28107480128.865578,349,36.39271400852129
2013-03-04,968377179110.0,27282853486.223667,344,35.49398451298274
2013-03-05,1005712169050.0,27601473043.148296,346,36.436902026127726
2013-03-06,1030064449560.0,27750803805.187904,347,37.11836445499404
2013-03-07,1001051949300.0,27707024169.17686,346,36.129897717909266
2013-03-08,986484713140.0,27655525041.80971,346,35.67043878749831
2013-03-11,994620473400.0,27753592968.748016,348,35.83753910781909
2013-03-12,956557207330.0,27704081225.070713,348,34.52766397697271
2013-03-13,949000739540.0,27666408380.92553,347,34.30155177620684
2013-03-14,955919197130.0,27704445254.90556,348,34.5041811281436
2013-03-15,966227214630.0,27647792138.750034,348,34.94771697432486
2013-03-18,958858737790.0,27564455297.268932,346,34.786057894095336
2013-03-19,954130980230.0,27881549752.675,346,34.2208732546676
2013-03-20,983323554980.0,27941000187.415874,347,35.192854528624615
2013-03-21,999890289900.0,27920599054.260803,347,35.811921082238115
2013-03-22,1000212352010.0,27878772193.827736,347,35.877202376632766
2013-03-25,987910252930.0,27541533767.8912,344,35.86983431117904
2013-03-26,983582835290.0,27376231666.25247,344,35.92835008415322
2013-03-27,988490122300.0,27195310468.616463,345,36.34781531325862
2013-03-28,966665610750.0,27206884206.50061,346,35.530184324415664
2013-03-29,962892219470.0,27015060758.856762,345,35.642793035522615
2013-04-01,976770334000.0,26801582829.66941,346,36.444501811986754
2013-04-02,946400863810.0,26784707067.902435,346,35.33362755884396
2013-04-03,928798901870.0,26761353518.12335,344,34.70672368051182
2013-04-08,942238936330.0,26675166538.60762,342,35.32270117100392
2013-04-09,945860035370.0,26453515692.994804,342,35.755551222270036
2013-04-10,928341719040.0,26162119677.449036,340,35.48419357779342
2013-04-11,925514573160.0,26438079449.48761,340,35.00687615862117
2013-04-12,935688058540.0,26527121994.732388,343,35.27288255114158
2013-04-15,913577073680.0,26263973021.87461,341,34.78442019869212
2013-04-16,929677976500.0,26552199120.72165,341,35.013219518019824
2013-04-17,950061001350.0,26486428171.20451,342,35.86972902533103
2013-04-18,959185373240.0,26407051427.032722,342,36.3230774132582
2013-04-19,979849050880.0,24499915959.003555,341,39.993976000554895
2013-04-22,993239183060.0,23253579466.495197,338,42.71338889959301
2013-04-23,971351265550.0,23764664580.452927,339,40.87376290380982
2013-04-24,1007446917420.0,23416947510.073067,340,43.02212818244715
2013-04-25,972770275860.0,22131704795.472412,339,43.953698318757816
2013-04-26,965137297520.0,22371377948.951145,340,43.14161155930269
2013-05-02,982837413530.0,22296594468.567516,338,44.0801582912381
2013-05-03,1015242960990.0,22344785732.36986,340,45.43534107464115
2013-05-06,1038057966880.0,22338093624.05307,341,46.47030245061944
2013-05-07,1038662120740.0,22354258684.1956,342,46.463724671591606
2013-05-08,1058768630240.0,22312483396.626595,341,47.45185067118411
2013-05-09,1075885922810.0,22346087708.345516,342,48.14650049047255
2013-05-10,1069014646680.0,22294590450.162037,340,47.94950815847933
2013-05-13,1077983808570.0,22605735483.1562,339,47.6862966645442
2013-05-14,1066090877850.0,22522394056.199394,343,47.334704969188365
2013-05-15,1097095799120.0,22413880711.085583,342,48.94715972042236
2013-05-16,1089558154500.0,22410371504.546047,342,48.61847802384615
2013-05-17,1107221369080.0,22457711461.841103,341,49.30250221449898
2013-05-20,1137794831880.0,22377989826.371174,339,50.844371666447636
2013-05-21,1169186565130.0,22465437727.259785,341,52.04379186038727
2013-05-22,1122316139690.0,22390666800.355545,339,50.12428391244599
2013-05-23,1128948843280.0,22469809852.992184,340,50.242919306665335
2013-05-24,1159960811420.0,22397961439.730408,338,51.788677935770295
2013-05-27,1170376467040.0,22357962641.63585,338,52.34718770217821
2013-05-28,1104255398170.0,22084564515.02805,337,50.00123038054833
2013-05-29,1133368128030.0,22195350819.095863,337,51.06331218945645
2013-05-30,1149346771860.0,22339951723.88893,340,51.44804187875488
2013-05-31,1150186144440.0,22372181976.293156,339,51.41144237333681
2013-06-03,1138209202770.0,22956366804.15282,341,49.58141732445647
2013-06-04,1098091329750.0,22490722774.59485,340,48.824190345291434
2013-06-05,1103032001840.0,22603666309.029045,341,48.79880930640855
2013-06-06,1090009644280.0,22648261623.855335,342,48.12773988498511
2013-06-07,1081615715130.0,22299861581.89418,341,48.503247930838775
2013-06-13,1073315600090.0,22215932164.887646,340,48.312877088559844
2013-06-14,1121366829980.0,22308440588.48408,341,50.26648212062231
2013-06-17,1111569718590.0,21862550139.802414,337,50.84355262684127
2013-06-18,1115972799950.0,22109536388.394238,339,50.47472639615355
2013-06-19,1118274477330.0,22152100549.13932,339,50.48164506338197
2013-06-20,1072984530210.0,22098822530.716125,338,48.55392312050163
2013-06-21,1067246097470.0,22072618485.80843,338,48.35158538875598
2013-06-24,1013367899170.0,22331209116.823536,337,45.37899823823533
2013-06-25,1028509097840.0,22391672648.58945,337,45.93266050201883
2013-06-26,1085248908030.0,21883502895.526688,338,49.59210201451985
2013-06-27,1064202234310.0,21898110671.45187,338,48.59790190472364
2013-06-28,1049299919070.0,21945263116.866425,339,47.814415050851764
2013-07-01,1092627768250.0,21934433682.734802,338,49.813356663501985
2013-07-02,1121954168710.0,21930139228.820568,338,51.16037600142223
2013-07-03,1140454040470.0,21902243697.69523,338,52.07019226938881
2013-07-04,1103947882840.0,21617696929.460613,337,51.066859085046154
2013-07-05,1073765422670.0,21656583646.155266,338,49.58147786438271
2013-07-08,1033409311770.0,21655704120.99607,338,47.719958953819855
2013-07-09,1046959532190.0,21844675504.678253,337,47.92744721549117
2013-07-10,1057052923550.0,21382439875.571167,336,49.435561596394486
2013-07-11,1085436142710.0,21363317719.224335,337,50.808407054361325
2013-07-12,1073406205510.0,21033106955.580418,337,51.034124809849274
2013-07-15,1154814289620.0,21692937145.134323,338,53.23457500908411
2013-07-16,1165272673080.0,21692350732.322628,338,53.718137211551195
2013-07-17,1139493235670.0,21606164718.97812,337,52.739264487283485
2013-07-18,1146665651010.0,21589625565.715714,336,53.11188225658267
2013-07-19,1126940224290.0,21589625749.383568,336,52.198228786905986
2013-07-22,1170604311010.0,21559234142.896416,335,54.2971194269303
2013-07-23,1205796888570.0,21763057252.052036,337,55.40567552641555
2013-07-24,1246695377040.0,22054624721.17962,337,56.52761689673036
2013-07-25,1186650682520.0,22077308847.9956,338,53.74978855847895
2013-07-26,1182965642540.0,21904533377.65527,336,54.00551667294309
2013-07-29,1160149016470.0,21904572925.494774,336,52.96378160012882
2013-07-30,1151053808210.0,22243368165.367588,336,51.74817948669142
2013-07-31,1161752575090.0,22297225554.015667,336,52.103010407085
2013-08-01,1218995926790.0,22290048758.580776,335,54.68789862205821
2013-08-02,1243307563100.0,23055164818.300915,339,53.927507042286564
2013-08-05,1255173213440.0,23396475645.28841,337,53.6479610206919
2013-08-06,1267974683120.0,23574546992.569023,338,53.785749669746814
2013-08-07,1218357446710.0,23436739531.59264,335,51.98493779681506
2013-08-08,1223636001880.0,23685590466.974182,333,51.661621169468724
2013-08-09,1215023726650.0,23755662704.8481,334,51.14669886275308
2013-08-12,1201704760240.0,23607448909.436726,334,50.90362642952227
2013-08-13,1216308878460.0,23636909156.611053,334,51.45803414486653
2013-08-14,1238420077870.0,23905260988.72805,336,51.80533600758206
2013-08-15,1228700214520.0,24303181079.707325,336,50.557176465509706
2013-08-16,1178309967200.0,24532783583.197414,335,48.030015151115116
2013-08-19,1226194858690.0,24637752261.762413,335,49.768941811832576
2013-08-20,1225910881270.0,24326359543.789295,333,50.39434195088942
2013-08-21,1239633123080.0,24694437242.442444,334,50.19888126664562
2013-08-22,1247494880820.0,25389879019.903244,333,49.13354962589948
2013-08-23,1272859035490.0,26974003101.35769,334,47.18836246541148
2013-08-26,1296116915100.0,27489701021.177456,335,47.14918194641332
2013-08-27,1284617614740.0,27284068574.89374,335,47.08306648672184
2013-08-28,1256433645100.0,27266541639.48009,334,46.079684828118054
2013-08-29,1254327435070.0,27266542720.109695,334,46.0024377841238
2013-08-30,1209537222680.0,27445887307.147717,336,44.069889566478
2013-09-02,1230239662430.0,27281858349.5458,334,45.093689977702034
2013-09-03,1262737219470.0,27455006714.842827,335,45.99296706007849
2013-09-04,1263975561510.0,27455005691.89911,335,46.038073191255954
2013-09-05,1299176764410.0,27743104838.14348,336,46.82881645690161
2013-09-06,1311723510860.0,27797509863.042194,337,47.18852578244731
2013-09-09,1304228343400.0,27340404334.86034,336,47.703330478439405
2013-09-10,1301847929860.0,27440953897.808094,336,47.44178845634036
2013-09-11,1262793541690.0,27569946825.45248,338,45.80326359295671
2013-09-12,1249022215530.0,27529119199.565098,336,45.37094726771105
2013-09-13,1287314812300.0,27561354588.294006,336,46.70724031999337
2013-09-16,1312488780550.0,27579184742.020027,337,47.589832434396584
2013-09-17,1295325626480.0,27589348856.41065,336,46.95020651707112
2013-09-18,1322792551250.0,27713915511.672474,338,47.73026571048287
2013-09-23,1357656902070.0,27614340486.664967,336,49.16492221589054
2013-09-24,1360678029840.0,27552888856.841785,336,49.38422380715711
2013-09-25,1351040974080.0,27617976307.64123,336,48.918898294014376
2013-09-26,1335166917950.0,27599533647.13426,335,48.37643037815004
2013-09-27,1348214258360.0,27513921552.391296,335,49.00116676544146
2013-09-30,1385784006340.0,27514099178.040237,335,50.366323003081725
2013-10-08,1436084245100.0,27829164082.21596,336,51.60357101842379
2013-10-09,1462488106700.0,27834795062.045105,335,52.54172353128677
2013-10-10,1429591492680.0,27883856890.890186,336,51.26950329267597
2013-10-11,1402256348600.0,27573770494.500862,335,50.854718939495676
2013-10-14,1444067455770.0,27705727921.888016,334,52.121621198379025
2013-10-15,1436494093530.0,27219764322.430126,334,52.77393575176086
2013-10-16,1399234338880.0,27372072373.3029,335,51.11905009591931
2013-10-17,1398851316720.0,27353398616.385365,335,51.139945581828115
2013-10-18,1435129227350.0,27653510373.09245,337,51.89681917368495
2013-10-21,1462273524200.0,27342043098.350563,335,53.480770216773344
2013-10-22,1407457471760.0,27110212837.877716,333,51.916135080781636
2013-10-23,1391082678350.0,27616128120.48357,334,50.37211126342506
2013-10-24,1389293778630.0,27841299306.43854,335,49.90046489348698
2013-10-25,1315597301980.0,26841078752.834873,331,49.01432293741363
2013-10-28,1340367933970.0,27439573989.538273,333,48.847986287288364
2013-10-29,1326317114570.0,28086821293.271755,332,47.222044129561986
2013-10-30,1348621583350.0,27803339278.652233,333,48.5057413368145
2013-10-31,1304771972480.0,27769012893.750053,332,46.98661697022957
2013-11-01,1296018978790.0,27774339581.27532,332,46.662458885745735
2013-11-04,1304444093720.0,28243098434.14235,331,46.18629562764585
2013-11-05,1360630889890.0,28074181716.00708,333,48.46555827179134
2013-11-06,1344321734980.0,28049070591.711735,332,47.92749658440504
2013-11-07,1316800938280.0,27827724717.28575,330,47.31974861969375
2013-11-08,1304429997410.0,27906378680.159157,331,46.74307664066144
2013-11-11,1303839281560.0,27673819604.712208,330,47.114540030389826
2013-11-12,1330180786770.0,27830964626.28943,332,47.794993979960616
2013-11-13,1330151005100.0,28122958646.316936,333,47.29769089477363
2013-11-14,1376359321360.0,28118060343.434048,334,48.94929822858136
2013-11-15,1394736388760.0,27928832691.43668,332,49.93894317636996
2013-11-18,1403733921020.0,27648723765.67893,328,50.770297136191544
2013-11-19,1405155816950.0,27441796902.240208,325,51.20494922237728
2013-11-20,1419731090450.0,27768119927.502377,327,51.12809560592022
2013-11-21,1402347175530.0,27423467770.43541,326,51.13675583515507
2013-11-22,1402057567650.0,27494149871.55081,327,50.99475976526772
2013-11-25,1392551617550.0,27310082048.04284,325,50.990385715439345
2013-11-26,1403943721750.0,27333741626.127274,325,51.363027460829734
2013-11-27,1440486951760.0,27346125205.55175,326,52.676089973710624
2013-11-28,1463515699540.0,27653471729.49523,327,52.923398329729864
2013-11-29,1500837585430.0,27653471858.09204,327,54.27302557638239
2013-12-02,1372227148650.0,27718492946.215054,328,49.50583537541773
2013-12-03,1369743781200.0,27815503559.787483,329,49.24389660089494
2013-12-04,1353500900510.0,27692986796.965122,328,48.875222829280744
2013-12-05,1318025659960.0,27767092159.914284,328,47.46718354119759
2013-12-06,1323496894600.0,27896275008.520668,329,47.443498968796
2013-12-09,1338611688580.0,27293373567.469433,327,49.045299778385456
2013-12-10,1339065265970.0,27541597836.655636,329,48.6197378202877
2013-12-11,1345665765240.0,27541086302.160828,328,48.86030095096218
2013-12-12,1378332043910.0,27482664550.08038,327,50.15278054274285
2013-12-13,1397265477820.0,27714824715.905373,329,50.41581507885625
2013-12-16,1385541368180.0,27586679230.43404,327,50.22501463863943
2013-12-17,1373669179870.0,27586679870.662395,327,49.79465402543261
2013-12-18,1366651639090.0,27586548498.500267,327,49.540508453397045
2013-12-19,1328018205450.0,27145447843.879887,325,48.922317034066175
2013-12-20,1318758823190.0,27058373919.411495,325,48.73754894206452
2013-12-23,1313419171770.0,27092433690.381516,325,48.479187465402795
2013-12-24,1340718151900.0,27203818995.770954,326,49.28418881585799
2013-12-25,1389619171710.0,27218026449.38575,327,51.05510402431697
2013-12-26,1393235035860.0,27354942987.173004,325,50.93174701600736
2013-12-27,1431530497590.0,27500655958.103394,326,52.054412802767445
2013-12-30,1443517957470.0,27475248344.224052,325,52.53885021838071
2013-12-31,1438310772340.0,27436853962.005814,325,52.42258366545062
2014-01-02,1478029248010.0,27474344464.675137,326,53.79670659332241
2014-01-03,1482589747760.0,27199241660.770382,322,54.508495723921136
