candle_end_time,open,high,low,close,amount,info
2003-12-11,1472.390,1475.380,1460.190,1470.020,18492400.000,
2003-12-12,1469.700,1472.860,1459.550,1470.790,14712000.000,
2003-12-15,1471.240,1474.670,1465.510,1470.360,11016200.000,
2003-12-16,1469.120,1469.130,1441.060,1466.340,16081500.000,
2003-12-17,1465.610,1480.430,1453.880,1453.990,16846900.000,
2003-12-18,1450.850,1458.670,1445.080,1457.300,13999300.000,
2003-12-19,1463.450,1470.210,1429.710,1446.290,23648100.000,
2003-12-22,1444.170,1493.540,1441.580,1492.960,26469800.000,
2003-12-23,1497.570,1507.040,1487.110,1500.640,24395800.000,
2003-12-24,1501.350,1514.320,1498.980,1513.820,20473800.000,
2003-12-25,1514.930,1525.300,1504.250,1512.600,20516700.000,
2003-12-26,1513.110,1516.480,1504.130,1514.780,15737400.000,
2003-12-29,1509.280,1512.970,1495.540,1496.430,14073000.000,
2003-12-30,1495.670,1513.730,1495.390,1511.690,15176600.000,
2003-12-31,1513.620,1516.520,1491.250,1497.040,14562400.000,
2004-01-02,1492.720,1526.240,1491.690,1517.190,16680500.000,
2004-01-05,1516.800,1568.810,1516.700,1568.350,28573000.000,
2004-01-06,1568.900,1589.080,1557.930,1574.520,32698200.000,
2004-01-07,1574.100,1595.000,1565.090,1587.200,30530400.000,
2004-01-08,1587.450,1616.580,1582.880,1610.130,28440600.000,
2004-01-09,1612.390,1618.760,1579.690,1581.470,32068700.000,
2004-01-12,1579.880,1619.090,1573.770,1618.520,22984100.000,
2004-01-13,1622.050,1627.490,1596.720,1612.680,25933600.000,
2004-01-14,1612.920,1613.150,1585.910,1592.420,20499900.000,
2004-01-15,1591.820,1601.410,1582.360,1586.490,18762000.000,
2004-01-16,1589.380,1604.760,1579.240,1600.430,20528900.000,
2004-01-29,1605.250,1629.180,1603.310,1628.840,18479300.000,
2004-01-30,1631.110,1634.410,1589.400,1590.730,24062100.000,
2004-02-02,1630.650,1650.290,1585.960,1623.880,34588300.000,
2004-02-03,1625.290,1650.240,1615.810,1649.280,26584200.000,
2004-02-04,1652.610,1685.770,1652.610,1685.160,32564900.000,
2004-02-05,1690.940,1693.900,1674.620,1693.430,32630000.000,
2004-02-06,1690.560,1705.910,1671.400,1679.190,33896000.000,
2004-02-09,1679.580,1703.770,1679.100,1703.530,26179700.000,
2004-02-10,1708.900,1715.460,1683.600,1691.010,27465400.000,
2004-02-11,1691.610,1692.900,1660.010,1677.760,26577900.000,
2004-02-12,1679.080,1693.010,1660.310,1663.830,27122400.000,
2004-02-13,1664.600,1672.440,1653.240,1658.540,22697800.000,
2004-02-16,1661.450,1697.260,1661.440,1696.830,22991100.000,
2004-02-17,1701.410,1710.860,1693.960,1703.770,29754200.000,
2004-02-18,1704.740,1719.890,1697.320,1717.100,29218400.000,
2004-02-19,1719.310,1728.020,1710.700,1717.020,27338800.000,
2004-02-20,1715.810,1722.570,1702.930,1721.750,23409200.000,
2004-02-23,1725.590,1730.280,1680.890,1681.650,28563000.000,
2004-02-24,1675.640,1683.040,1650.180,1682.300,26999400.000,
2004-02-25,1684.900,1700.500,1642.690,1647.380,24586200.000,
2004-02-26,1642.410,1655.300,1628.840,1654.900,23111700.000,
2004-02-27,1657.260,1675.320,1657.040,1675.070,19708400.000,
2004-03-01,1676.220,1690.070,1661.340,1689.760,19990200.000,
2004-03-02,1692.620,1694.810,1677.980,1687.280,20507500.000,
2004-03-03,1686.960,1688.940,1654.560,1661.810,19240000.000,
2004-03-04,1658.630,1670.160,1642.620,1668.870,17885400.000,
2004-03-05,1671.060,1675.030,1660.210,1662.100,16075600.000,
2004-03-08,1660.640,1665.730,1635.440,1637.140,15639200.000,
2004-03-09,1636.210,1659.650,1634.710,1637.100,16222500.000,
2004-03-10,1639.680,1678.400,1639.680,1678.070,16554600.000,
2004-03-11,1680.310,1698.780,1672.670,1691.640,18503400.000,
2004-03-12,1692.870,1699.250,1680.450,1694.740,15975400.000,
2004-03-15,1696.940,1738.980,1696.820,1736.220,25200200.000,
2004-03-16,1741.620,1747.980,1730.730,1745.540,22176300.000,
2004-03-17,1746.740,1750.710,1730.270,1745.100,19090600.000,
2004-03-18,1746.180,1755.100,1714.900,1717.260,20991200.000,
2004-03-19,1715.470,1748.190,1710.840,1747.870,17721300.000,
2004-03-22,1749.710,1760.080,1742.370,1755.690,17585900.000,
2004-03-23,1755.320,1755.330,1731.490,1741.690,18483600.000,
2004-03-24,1740.890,1752.420,1729.510,1740.050,17821600.000,
2004-03-25,1737.490,1751.810,1725.980,1736.480,16185400.000,
2004-03-26,1737.060,1741.560,1720.880,1734.050,16392000.000,
2004-03-29,1734.590,1740.310,1717.860,1719.670,16430900.000,
2004-03-30,1718.780,1727.180,1711.660,1724.280,13746300.000,
2004-03-31,1726.570,1745.700,1724.210,1741.620,16144000.000,
2004-04-01,1744.710,1758.980,1741.330,1758.150,17968100.000,
2004-04-02,1760.470,1771.670,1756.650,1768.650,21285400.000,
2004-04-05,1771.740,1774.120,1753.710,1766.480,23761200.000,
2004-04-06,1767.320,1777.740,1754.740,1777.520,23055700.000,
2004-04-07,1779.430,1783.010,1771.130,1774.550,22372700.000,
2004-04-08,1774.400,1778.090,1765.020,1770.280,22368800.000,
2004-04-09,1770.910,1778.220,1721.590,1727.350,24414100.000,
2004-04-12,1717.200,1729.620,1702.400,1722.990,18443400.000,
2004-04-13,1724.580,1734.920,1710.390,1715.140,19100300.000,
2004-04-14,1714.530,1716.820,1678.340,1697.160,19527400.000,
2004-04-15,1697.240,1705.020,1674.910,1679.080,15138700.000,
2004-04-16,1678.970,1694.560,1656.300,1693.860,17515400.000,
2004-04-19,1695.330,1698.690,1672.350,1675.890,13792000.000,
2004-04-20,1674.360,1682.050,1659.950,1669.420,12861700.000,
2004-04-21,1669.380,1675.360,1645.080,1651.580,15247200.000,
2004-04-22,1649.050,1659.790,1637.290,1657.790,12550500.000,
2004-04-23,1653.940,1653.990,1632.560,1635.500,12261600.000,
2004-04-26,1633.270,1644.500,1623.050,1635.500,10212600.000,
2004-04-27,1636.440,1640.690,1608.810,1611.860,12739200.000,
2004-04-28,1606.420,1615.140,1589.100,1606.800,12500200.000,
2004-04-29,1605.300,1613.560,1578.090,1579.450,13425700.000,
2004-04-30,1579.970,1599.560,1572.230,1595.590,12418400.000,
2004-05-10,1600.630,1603.070,1555.260,1560.210,8180910.000,
2004-05-11,1556.720,1570.760,1545.630,1568.060,7744400.000,
2004-05-12,1568.410,1604.420,1564.140,1603.770,10985600.000,
2004-05-13,1605.700,1606.070,1589.460,1597.570,8865660.000,
2004-05-14,1596.730,1597.320,1558.540,1562.690,9411450.000,
2004-05-17,1556.670,1562.390,1537.470,1539.960,8401339.000,
2004-05-18,1537.340,1555.860,1526.240,1555.440,12053300.000,
2004-05-19,1559.260,1575.380,1548.160,1558.290,12488600.000,
2004-05-20,1556.690,1571.300,1542.220,1549.060,9150000.000,
2004-05-21,1548.560,1559.860,1545.620,1558.330,8438089.000,
2004-05-24,1559.550,1562.330,1547.360,1550.350,7460339.000,
2004-05-25,1549.020,1549.590,1516.340,1518.050,9189450.000,
2004-05-26,1515.160,1529.910,1508.650,1524.440,7406570.000,
2004-05-27,1524.940,1559.550,1515.970,1557.180,12268600.000,
2004-05-28,1558.420,1561.000,1545.650,1548.720,8526789.000,
2004-05-31,1549.030,1556.790,1544.710,1555.910,7318379.000,
2004-06-01,1555.560,1579.820,1553.120,1579.660,12991500.000,
2004-06-02,1580.210,1580.570,1562.240,1567.070,13664600.000,
2004-06-03,1566.420,1566.830,1540.740,1543.530,11297800.000,
2004-06-04,1541.090,1549.500,1534.990,1542.090,10476000.000,
2004-06-07,1538.460,1538.500,1508.870,1517.150,9125220.000,
2004-06-08,1514.780,1519.990,1488.630,1493.810,10013900.000,
2004-06-09,1492.200,1497.180,1464.160,1468.070,11315200.000,
2004-06-10,1465.560,1478.170,1456.320,1468.340,10254900.000,
2004-06-11,1471.690,1499.460,1469.540,1472.070,10370500.000,
2004-06-14,1471.450,1471.450,1431.310,1438.740,10371300.000,
2004-06-15,1436.080,1469.570,1433.030,1463.780,9947550.000,
2004-06-16,1465.230,1491.690,1452.580,1475.420,10870800.000,
2004-06-17,1475.270,1478.490,1443.530,1445.500,9221100.000,
2004-06-18,1442.480,1442.480,1411.030,1427.300,9926429.000,
2004-06-21,1421.830,1434.200,1414.970,1433.470,7607220.000,
2004-06-22,1434.420,1456.130,1430.960,1450.680,10669800.000,
2004-06-23,1450.070,1450.110,1428.800,1440.730,8293679.000,
2004-06-24,1438.310,1447.390,1426.490,1427.750,9118139.000,
2004-06-25,1426.550,1434.470,1399.390,1401.110,9442829.000,
2004-06-28,1396.360,1397.520,1380.200,1385.180,7945720.000,
2004-06-29,1384.640,1409.380,1376.220,1408.690,10211600.000,
2004-06-30,1408.270,1415.840,1394.680,1399.160,8200829.000,
2004-07-01,1398.200,1445.100,1396.350,1441.070,13822200.000,
2004-07-02,1441.120,1447.610,1428.070,1441.190,10672700.000,
2004-07-05,1440.170,1444.930,1429.120,1444.590,8143379.000,
2004-07-06,1445.400,1466.780,1445.320,1450.500,12081800.000,
2004-07-07,1448.950,1448.960,1434.290,1438.400,7824620.000,
2004-07-08,1436.470,1440.640,1426.950,1439.780,6905350.000,
2004-07-09,1439.730,1451.750,1429.140,1430.650,7126979.000,
2004-07-12,1426.250,1426.250,1393.810,1397.150,8381889.000,
2004-07-13,1395.350,1403.140,1389.160,1399.460,6994800.000,
2004-07-14,1399.860,1408.990,1378.910,1403.760,10120800.000,
2004-07-15,1404.470,1422.260,1399.980,1421.540,12346500.000,
2004-07-16,1423.690,1458.390,1422.240,1456.130,22002600.000,
2004-07-19,1456.770,1465.840,1447.050,1457.540,12884200.000,
2004-07-20,1457.230,1457.290,1440.060,1447.940,12119900.000,
2004-07-21,1446.520,1452.860,1436.850,1448.040,9319150.000,
2004-07-22,1448.130,1449.690,1404.540,1407.440,12780100.000,
2004-07-23,1403.360,1408.460,1387.260,1407.400,10478600.000,
2004-07-26,1401.840,1401.880,1381.910,1387.670,8098879.000,
2004-07-27,1386.990,1395.310,1373.420,1384.130,8967889.000,
2004-07-28,1385.500,1397.170,1366.500,1388.810,9864950.000,
2004-07-29,1388.620,1407.360,1385.960,1407.330,11080100.000,
2004-07-30,1408.490,1409.120,1384.740,1386.200,8997300.000,
2004-08-02,1381.880,1383.080,1370.500,1373.220,6983139.000,
2004-08-03,1371.280,1378.200,1363.690,1366.260,7601920.000,
2004-08-04,1365.670,1424.550,1364.010,1404.510,17094000.000,
2004-08-05,1402.370,1413.080,1387.550,1389.040,10701500.000,
2004-08-06,1388.070,1400.950,1380.310,1390.460,9024729.000,
2004-08-09,1388.080,1397.590,1382.940,1395.850,7951970.000,
2004-08-10,1396.620,1404.720,1390.940,1400.770,6816900.000,
2004-08-11,1401.020,1401.250,1382.240,1384.960,7560429.000,
2004-08-12,1378.790,1378.790,1357.080,1368.200,8295610.000,
2004-08-13,1361.980,1377.820,1358.310,1368.450,8261620.000,
2004-08-16,1366.520,1369.870,1350.840,1354.510,7490379.000,
2004-08-17,1354.380,1364.410,1344.810,1360.200,6920560.000,
2004-08-18,1359.870,1371.230,1357.030,1358.220,7447629.000,
2004-08-19,1357.230,1357.270,1333.480,1340.450,8098589.000,
2004-08-20,1338.310,1349.470,1327.770,1341.740,8028860.000,
2004-08-23,1339.930,1339.940,1322.980,1325.410,6193750.000,
2004-08-24,1323.790,1347.150,1317.560,1344.630,9464829.000,
2004-08-25,1344.460,1346.970,1334.290,1339.780,6560989.000,
2004-08-26,1339.620,1340.950,1330.220,1334.420,5831030.000,
2004-08-27,1333.310,1337.730,1314.600,1320.610,6752250.000,
2004-08-30,1318.320,1322.230,1310.020,1319.410,5921050.000,
2004-08-31,1342.300,1360.750,1331.760,1342.060,11652700.000,
2004-09-01,1340.750,1340.770,1319.860,1321.460,6246389.000,
2004-09-02,1319.070,1328.610,1303.190,1327.930,8533070.000,
2004-09-03,1327.810,1333.220,1319.820,1327.120,7472100.000,
2004-09-06,1326.460,1326.870,1315.960,1321.460,5787300.000,
2004-09-07,1321.210,1325.680,1312.310,1324.290,5652810.000,
2004-09-08,1322.840,1323.260,1302.110,1309.330,8213189.000,
2004-09-09,1307.470,1307.470,1281.750,1284.310,8085839.000,
2004-09-10,1281.580,1287.750,1270.940,1287.080,6111110.000,
2004-09-13,1285.320,1285.320,1259.430,1260.320,6862239.000,
2004-09-14,1266.230,1305.730,1266.230,1300.360,12611200.000,
2004-09-15,1303.290,1374.040,1301.380,1355.230,29312800.000,
2004-09-16,1364.250,1377.990,1354.200,1371.200,23024900.000,
2004-09-17,1373.500,1415.640,1368.540,1414.700,31085600.000,
2004-09-20,1423.970,1463.790,1422.900,1463.220,41888200.000,
2004-09-21,1466.200,1467.540,1436.510,1448.560,34776500.000,
2004-09-22,1444.250,1451.410,1414.700,1420.150,30185400.000,
2004-09-23,1417.390,1464.980,1408.610,1464.780,22352300.000,
2004-09-24,1475.090,1496.210,1434.310,1435.560,40855300.000,
2004-09-27,1452.510,1466.400,1419.310,1427.400,19749700.000,
2004-09-28,1430.220,1438.050,1416.600,1435.590,14122400.000,
2004-09-29,1436.710,1438.980,1417.830,1420.010,13179500.000,
2004-09-30,1418.110,1420.050,1390.680,1396.700,12959000.000,
2004-10-08,1395.670,1423.200,1373.930,1422.930,13814000.000,
2004-10-11,1424.220,1437.570,1409.220,1413.150,23214800.000,
2004-10-12,1410.610,1410.610,1380.690,1384.440,17089800.000,
2004-10-13,1382.360,1393.650,1372.060,1386.720,14284100.000,
2004-10-14,1386.860,1387.360,1331.130,1332.940,17247800.000,
2004-10-15,1328.470,1340.120,1312.550,1330.520,13543200.000,
2004-10-18,1332.520,1341.780,1316.320,1335.390,10119100.000,
2004-10-19,1339.060,1361.810,1334.460,1337.620,13040400.000,
2004-10-20,1337.710,1337.710,1311.880,1330.580,11864600.000,
2004-10-21,1331.220,1340.960,1304.540,1310.550,16436500.000,
2004-10-22,1310.850,1330.560,1294.040,1329.350,17925100.000,
2004-10-25,1337.250,1346.880,1308.890,1311.150,17566000.000,
2004-10-26,1309.620,1325.200,1289.870,1324.780,17069700.000,
2004-10-27,1326.920,1343.030,1314.870,1342.800,20768200.000,
2004-10-28,1340.810,1356.630,1336.750,1341.740,19593800.000,
2004-10-29,1316.600,1337.280,1304.070,1320.540,17905700.000,
2004-11-01,1317.660,1323.100,1304.290,1305.290,11961900.000,
2004-11-02,1303.880,1306.280,1290.990,1301.530,10961000.000,
2004-11-03,1304.570,1327.500,1301.320,1326.750,13282800.000,
2004-11-04,1328.110,1338.260,1301.360,1304.780,13974400.000,
2004-11-05,1308.650,1315.940,1298.710,1305.130,9996360.000,
2004-11-08,1303.520,1307.620,1292.910,1304.230,7376660.000,
2004-11-09,1304.370,1313.150,1299.940,1307.430,7111639.000,
2004-11-10,1310.320,1360.710,1302.700,1354.390,23319700.000,
2004-11-11,1358.650,1379.860,1346.030,1347.070,27429900.000,
2004-11-12,1346.840,1360.330,1341.120,1352.220,15744100.000,
2004-11-15,1354.480,1370.620,1354.480,1370.050,14230500.000,
2004-11-16,1372.580,1376.190,1361.280,1370.390,14165600.000,
2004-11-17,1370.700,1370.790,1350.520,1356.140,12234300.000,
2004-11-18,1353.500,1368.060,1352.890,1367.830,11589100.000,
2004-11-19,1369.810,1380.080,1365.240,1379.960,14107900.000,
2004-11-22,1381.580,1387.340,1374.410,1383.020,16667400.000,
2004-11-23,1383.530,1383.790,1368.140,1371.240,16328500.000,
2004-11-24,1371.320,1380.770,1358.450,1359.120,16355400.000,
2004-11-25,1358.410,1362.160,1348.410,1358.330,13425300.000,
2004-11-26,1357.540,1362.490,1354.800,1356.730,10434900.000,
2004-11-29,1354.570,1354.570,1335.610,1337.430,10083200.000,
2004-11-30,1336.000,1341.480,1332.290,1340.770,9277250.000,
2004-12-01,1340.920,1342.550,1332.970,1334.940,9553429.000,
2004-12-02,1333.570,1334.060,1324.550,1333.090,12804500.000,
2004-12-03,1333.010,1343.710,1332.860,1337.200,13505000.000,
2004-12-06,1337.810,1342.830,1327.380,1339.640,10664800.000,
2004-12-07,1339.820,1340.880,1322.820,1323.750,10236800.000,
2004-12-08,1331.280,1337.870,1322.050,1326.440,8593360.000,
2004-12-09,1326.740,1352.450,1318.470,1338.810,15257900.000,
2004-12-10,1336.630,1340.360,1316.640,1317.720,11072400.000,
2004-12-13,1312.600,1314.400,1299.800,1309.690,8549450.000,
2004-12-14,1309.070,1315.890,1303.150,1307.550,8045979.000,
2004-12-15,1307.340,1317.820,1291.850,1313.050,11405100.000,
2004-12-16,1311.030,1317.620,1302.480,1305.020,9058800.000,
2004-12-17,1303.940,1303.940,1288.240,1290.490,7662100.000,
2004-12-20,1286.070,1286.070,1272.150,1275.460,8053110.000,
2004-12-21,1275.090,1285.700,1271.030,1275.170,6999529.000,
2004-12-22,1277.180,1307.730,1275.060,1307.570,13339700.000,
2004-12-23,1308.580,1308.590,1280.720,1282.720,8476089.000,
2004-12-24,1281.320,1290.660,1280.380,1285.040,7180520.000,
2004-12-27,1285.410,1292.310,1276.730,1280.270,7231150.000,
2004-12-28,1280.930,1283.630,1271.910,1278.940,7758210.000,
2004-12-29,1278.690,1285.550,1270.890,1274.310,8713989.000,
2004-12-30,1273.150,1280.570,1264.150,1273.710,8812860.000,
2004-12-31,1275.390,1280.830,1264.490,1266.500,8303950.000,
2005-01-04,1260.780,1260.780,1238.180,1242.770,8161770.000,
2005-01-05,1241.680,1258.580,1235.750,1251.940,8678650.000,
2005-01-06,1252.490,1252.730,1234.240,1239.430,7922250.000,
2005-01-07,1239.320,1256.310,1235.510,1244.750,8940870.000,
2005-01-10,1243.580,1252.720,1236.090,1252.400,7234679.000,
2005-01-11,1252.710,1260.870,1247.830,1257.460,7725570.000,
2005-01-12,1257.170,1257.190,1246.420,1256.920,6769589.000,
2005-01-13,1255.720,1259.500,1251.020,1256.310,8746710.000,
2005-01-14,1255.870,1268.860,1243.870,1245.620,9898329.000,
2005-01-17,1235.570,1236.400,1214.060,1216.650,10028600.000,
2005-01-18,1215.780,1226.040,1207.050,1225.450,10190300.000,
2005-01-19,1225.070,1225.070,1214.640,1218.110,9377200.000,
2005-01-20,1213.370,1213.960,1199.170,1204.390,10310300.000,
2005-01-21,1201.930,1237.910,1189.210,1234.480,16970100.000,
2005-01-24,1258.020,1265.950,1239.800,1255.780,18020200.000,
2005-01-25,1252.350,1254.870,1239.160,1254.230,11813900.000,
2005-01-26,1252.370,1254.230,1240.130,1241.960,9640689.000,
2005-01-27,1239.580,1241.140,1223.880,1225.890,9412829.000,
2005-01-28,1223.730,1226.300,1208.860,1213.670,8170560.000,
2005-01-31,1210.760,1210.760,1190.170,1191.820,9078060.000,
2005-02-01,1189.500,1203.070,1187.260,1188.930,9340220.000,
2005-02-02,1189.500,1253.160,1189.500,1252.500,19054100.000,
2005-02-03,1253.810,1269.160,1236.180,1242.310,20415200.000,
2005-02-04,1238.610,1274.110,1235.640,1269.000,17028300.000,
2005-02-16,1276.020,1291.460,1270.320,1278.880,14445500.000,
2005-02-17,1280.030,1280.030,1263.710,1276.130,11218600.000,
2005-02-18,1275.660,1278.620,1258.560,1258.970,10688000.000,
2005-02-21,1259.530,1284.940,1259.510,1284.480,12536900.000,
2005-02-22,1285.630,1312.530,1282.780,1309.280,22602800.000,
2005-02-23,1309.620,1316.590,1299.150,1309.470,24189100.000,
2005-02-24,1307.040,1310.970,1296.980,1309.950,20115800.000,
2005-02-25,1311.370,1328.530,1311.200,1312.440,24069600.000,
2005-02-28,1311.440,1315.140,1298.930,1306.000,17651400.000,
2005-03-01,1305.250,1308.760,1295.640,1303.410,13981000.000,
2005-03-02,1303.310,1316.720,1285.920,1287.450,18628600.000,
2005-03-03,1285.200,1295.250,1276.880,1294.340,12823600.000,
2005-03-04,1294.160,1299.600,1286.480,1287.710,11050000.000,
2005-03-07,1288.410,1296.880,1287.740,1293.740,10762200.000,
2005-03-08,1298.250,1318.900,1296.910,1318.270,17984400.000,
2005-03-09,1321.210,1326.080,1310.230,1316.790,20567200.000,
2005-03-10,1316.900,1316.900,1282.530,1286.230,17897700.000,
2005-03-11,1284.510,1292.530,1278.150,1289.940,14996700.000,
2005-03-14,1288.980,1304.110,1271.510,1293.500,18692500.000,
2005-03-15,1293.130,1293.260,1266.640,1269.140,15642700.000,
2005-03-16,1267.050,1268.190,1247.890,1255.590,13663400.000,
2005-03-17,1255.980,1257.790,1242.510,1243.470,12895500.000,
2005-03-18,1242.450,1248.030,1223.610,1227.400,12452400.000,
2005-03-21,1226.140,1232.820,1220.820,1231.050,9963689.000,
2005-03-22,1230.680,1231.680,1202.430,1206.920,14653300.000,
2005-03-23,1205.760,1218.010,1194.320,1201.650,13440600.000,
2005-03-24,1200.260,1208.610,1187.580,1208.190,11477200.000,
2005-03-25,1207.200,1211.160,1199.870,1205.630,9527589.000,
2005-03-28,1204.850,1204.850,1185.460,1200.110,9023229.000,
2005-03-29,1199.690,1209.230,1194.590,1195.020,9233160.000,
2005-03-30,1192.450,1192.450,1171.810,1172.570,11383500.000,
2005-03-31,1168.830,1181.530,1162.030,1181.240,10437800.000,
2005-04-01,1180.370,1237.800,1173.540,1223.570,19660300.000,
2005-04-04,1212.120,1218.280,1196.940,1202.970,13794400.000,
2005-04-05,1200.690,1209.340,1189.260,1191.740,11582700.000,
2005-04-06,1191.200,1220.420,1183.910,1214.870,16728000.000,
2005-04-07,1216.730,1248.060,1213.650,1225.490,24276800.000,
2005-04-08,1225.050,1249.200,1218.760,1248.520,17769000.000,
2005-04-11,1248.150,1252.810,1235.360,1240.970,19300800.000,
2005-04-12,1239.130,1239.130,1218.510,1219.510,13075900.000,
2005-04-13,1228.970,1254.320,1228.970,1248.200,19547100.000,
2005-04-14,1252.210,1253.600,1233.240,1234.330,15616200.000,
2005-04-15,1229.680,1229.680,1213.200,1216.960,14262300.000,
2005-04-18,1212.390,1212.390,1190.980,1197.730,11671200.000,
2005-04-19,1196.280,1202.490,1191.230,1199.900,10950100.000,
2005-04-20,1198.960,1198.960,1178.640,1184.190,11183000.000,
2005-04-21,1182.200,1190.540,1167.990,1172.560,13266800.000,
2005-04-22,1171.030,1177.890,1163.400,1169.190,13578400.000,
2005-04-25,1166.340,1166.340,1146.410,1157.970,13547600.000,
2005-04-26,1155.640,1169.150,1151.640,1165.330,13974100.000,
2005-04-27,1165.100,1166.200,1148.140,1148.760,13612900.000,
2005-04-28,1145.750,1172.710,1135.730,1169.120,17419700.000,
2005-04-29,1168.330,1170.200,1155.980,1159.150,14105700.000,
2005-05-09,1160.620,1165.390,1130.410,1130.830,10869400.000,
2005-05-10,1126.820,1135.800,1108.420,1135.560,13164200.000,
2005-05-11,1134.590,1140.170,1121.870,1124.270,10995600.000,
2005-05-12,1122.180,1122.920,1099.840,1103.990,12355900.000,
2005-05-13,1101.610,1120.170,1093.280,1107.630,13474900.000,
2005-05-16,1105.400,1105.400,1082.140,1095.470,10227800.000,
2005-05-17,1091.260,1108.180,1083.940,1099.640,11568700.000,
2005-05-18,1099.740,1108.840,1090.300,1102.960,10378400.000,
2005-05-19,1101.750,1107.230,1083.110,1103.470,10658200.000,
2005-05-20,1100.490,1108.610,1094.670,1099.270,9584039.000,
2005-05-23,1095.310,1095.310,1069.440,1070.840,9533950.000,
2005-05-24,1066.000,1078.100,1057.540,1073.850,11029500.000,
2005-05-25,1072.520,1082.180,1064.880,1072.140,9807600.000,
2005-05-26,1071.210,1077.440,1055.820,1058.870,9498560.000,
2005-05-27,1056.320,1068.210,1050.060,1051.950,10146300.000,
2005-05-30,1049.720,1063.950,1043.280,1060.160,8599820.000,
2005-05-31,1061.610,1070.500,1057.750,1060.740,9239220.000,
2005-06-01,1059.610,1063.520,1035.710,1039.190,10062500.000,
2005-06-02,1036.730,1036.730,1008.750,1016.060,11465600.000,
2005-06-03,1013.900,1019.920,1000.520,1013.640,10016300.000,
2005-06-06,1010.380,1034.850,998.230,1034.380,11043600.000,
2005-06-07,1036.620,1055.630,1029.540,1030.940,15703100.000,
2005-06-08,1044.180,1118.690,1040.160,1115.580,40282900.000,
2005-06-09,1118.810,1146.420,1103.680,1131.050,40690900.000,
2005-06-10,1130.550,1130.550,1101.830,1108.290,28410800.000,
2005-06-13,1105.960,1112.100,1085.870,1106.290,19203800.000,
2005-06-14,1108.340,1119.680,1092.400,1093.460,18368300.000,
2005-06-15,1090.460,1090.460,1070.060,1072.840,15267600.000,
2005-06-16,1071.770,1086.350,1064.030,1086.010,14483100.000,
2005-06-17,1090.110,1094.670,1079.080,1085.610,16752600.000,
2005-06-20,1087.850,1115.860,1073.410,1115.620,21468600.000,
2005-06-21,1115.670,1115.670,1098.900,1101.490,15478100.000,
2005-06-22,1098.960,1103.250,1090.740,1102.030,12351500.000,
2005-06-23,1100.560,1106.750,1092.480,1093.700,11484900.000,
2005-06-24,1091.990,1102.230,1087.690,1101.880,11121100.000,
2005-06-27,1108.460,1129.960,1108.460,1124.640,21842400.000,
2005-06-28,1120.940,1120.940,1105.340,1108.590,13458400.000,
2005-06-29,1111.670,1113.520,1103.910,1104.990,13469400.000,
2005-06-30,1103.480,1103.480,1078.100,1080.940,13786000.000,
2005-07-01,1077.310,1077.310,1053.630,1055.590,13597800.000,
2005-07-04,1050.240,1050.240,1030.180,1047.280,12276000.000,
2005-07-05,1043.880,1047.820,1032.520,1039.040,10494900.000,
2005-07-06,1040.700,1044.780,1028.220,1033.550,9196429.000,
2005-07-07,1033.220,1044.050,1030.500,1038.600,8570429.000,
2005-07-08,1036.410,1036.410,1015.400,1017.980,10337400.000,
2005-07-11,1026.790,1043.210,1009.040,1011.500,11330400.000,
2005-07-12,1007.900,1048.920,1004.080,1046.160,18457800.000,
2005-07-13,1044.580,1045.940,1033.810,1037.390,12822000.000,
2005-07-14,1035.530,1049.880,1033.170,1040.420,12571100.000,
2005-07-15,1039.610,1046.360,1021.990,1026.110,12750500.000,
2005-07-18,1023.380,1023.380,1008.520,1012.100,10964800.000,
2005-07-19,1011.010,1020.670,1004.660,1014.350,9882320.000,
2005-07-20,1013.980,1025.100,1008.680,1021.050,10568600.000,
2005-07-21,1020.690,1022.040,1009.990,1020.630,11140400.000,
2005-07-22,1026.130,1054.640,1024.000,1046.320,25488300.000,
2005-07-25,1045.270,1048.970,1040.590,1045.400,14134100.000,
2005-07-26,1046.540,1078.060,1046.540,1072.810,25577500.000,
2005-07-27,1072.560,1090.190,1068.500,1089.910,23812300.000,
2005-07-28,1090.110,1097.630,1083.360,1086.550,24695800.000,
2005-07-29,1084.970,1088.480,1077.120,1083.030,17683900.000,
2005-08-01,1082.800,1094.150,1081.120,1088.950,14731600.000,
2005-08-02,1089.530,1104.040,1084.800,1104.040,19015000.000,
2005-08-03,1106.320,1120.680,1103.900,1107.700,31436500.000,
2005-08-04,1104.910,1108.160,1099.130,1102.590,19436800.000,
2005-08-05,1102.620,1129.070,1102.600,1128.740,27096100.000,
2005-08-08,1131.800,1146.730,1131.800,1138.880,30237500.000,
2005-08-09,1139.120,1152.940,1130.580,1152.530,27154100.000,
2005-08-10,1153.210,1165.130,1144.950,1165.030,31427100.000,
2005-08-11,1165.440,1184.260,1164.100,1183.580,36967000.000,
2005-08-12,1185.270,1192.050,1161.790,1167.920,40478800.000,
2005-08-15,1167.030,1187.800,1163.850,1187.010,30319500.000,
2005-08-16,1188.020,1192.920,1170.110,1177.280,33155400.000,
2005-08-17,1175.180,1193.570,1160.080,1192.830,32307300.000,
2005-08-18,1194.440,1201.760,1146.560,1148.040,49201500.000,
2005-08-19,1144.460,1157.370,1132.860,1150.180,31501200.000,
2005-08-22,1148.970,1162.040,1142.680,1158.600,24033200.000,
