交易日期,佣金,印花税,成交价,成交方向,成交量,股票代码,调仓日期
2017-01-16,5.0000,1.8300,9.1500,-1.0000,200.0000,sz000001,2
2017-01-17,5.0000,0.0000,9.1200,1.0000,200.0000,sz000001,2
2017-01-18,5.0000,1.8280,9.1400,-1.0000,200.0000,sz000001,2
2017-01-19,5.0000,0.0000,9.1500,1.0000,200.0000,sz000001,2
2017-01-20,5.0000,1.8340,9.1700,-1.0000,200.0000,sz000001,2
2017-01-23,5.0000,0.0000,9.2200,1.0000,200.0000,sz000001,2
2017-01-24,5.0000,1.8460,9.2300,-1.0000,200.0000,sz000001,2
2017-01-25,5.0000,0.0000,9.2700,1.0000,200.0000,sz000001,2
2017-01-26,5.0000,1.8540,9.2700,-1.0000,200.0000,sz000001,2
2017-02-03,5.0000,0.0000,9.3400,1.0000,200.0000,sz000001,2
2017-02-06,5.0000,1.8520,9.2600,-1.0000,200.0000,sz000001,2
2017-02-07,5.0000,0.0000,9.3100,1.0000,200.0000,sz000001,2
2017-02-08,5.0000,1.8580,9.2900,-1.0000,200.0000,sz000001,2
2017-02-09,5.0000,0.0000,9.3000,1.0000,200.0000,sz000001,2
2017-02-10,5.0000,1.8640,9.3200,-1.0000,200.0000,sz000001,2
2017-02-13,5.0000,0.0000,9.3400,1.0000,200.0000,sz000001,2
2017-02-14,5.0000,1.8820,9.4100,-1.0000,200.0000,sz000001,2
2017-02-15,5.0000,0.0000,9.4000,1.0000,200.0000,sz000001,2
2017-02-16,5.0000,1.8900,9.4500,-1.0000,200.0000,sz000001,2
2017-02-17,5.0000,0.0000,9.4600,1.0000,200.0000,sz000001,2
2017-02-20,5.0000,1.8800,9.4000,-1.0000,200.0000,sz000001,2
2017-02-21,5.0000,0.0000,9.5500,1.0000,200.0000,sz000001,2
2017-02-22,5.0000,1.9140,9.5700,-1.0000,200.0000,sz000001,2
2017-02-23,5.0000,0.0000,9.5500,1.0000,200.0000,sz000001,2
2017-02-24,5.0000,1.9000,9.5000,-1.0000,200.0000,sz000001,2
2017-02-27,5.0000,0.0000,9.5000,1.0000,200.0000,sz000001,2
2017-02-28,5.0000,1.8860,9.4300,-1.0000,200.0000,sz000001,2
2017-03-01,5.0000,0.0000,9.4900,1.0000,200.0000,sz000001,2
2017-03-02,5.0000,1.9020,9.5100,-1.0000,200.0000,sz000001,2
2017-03-03,5.0000,0.0000,9.4100,1.0000,200.0000,sz000001,2
2017-03-06,5.0000,1.8800,9.4000,-1.0000,200.0000,sz000001,2
2017-03-07,5.0000,0.0000,9.4400,1.0000,200.0000,sz000001,2
2017-03-08,5.0000,1.8860,9.4300,-1.0000,200.0000,sz000001,2
2017-03-09,5.0000,0.0000,9.4100,1.0000,200.0000,sz000001,2
2017-03-10,5.0000,1.8760,9.3800,-1.0000,200.0000,sz000001,2
2017-03-13,5.0000,0.0000,9.3900,1.0000,200.0000,sz000001,2
2017-03-14,5.0000,1.8860,9.4300,-1.0000,200.0000,sz000001,2
2017-03-15,5.0000,0.0000,9.4200,1.0000,200.0000,sz000001,2
2017-03-16,5.0000,1.8960,9.4800,-1.0000,200.0000,sz000001,2
2017-03-17,5.0000,0.0000,9.4500,1.0000,200.0000,sz000001,2
2017-03-20,5.0000,1.8580,9.2900,-1.0000,200.0000,sz000001,2
2017-03-21,5.0000,0.0000,9.2500,1.0000,200.0000,sz000001,2
2017-03-22,5.0000,1.8400,9.2000,-1.0000,200.0000,sz000001,2
2017-03-23,5.0000,0.0000,9.1600,1.0000,200.0000,sz000001,2
2017-03-24,5.0000,1.8400,9.2000,-1.0000,200.0000,sz000001,2
2017-03-27,5.0000,0.0000,9.1200,1.0000,200.0000,sz000001,2
2017-03-28,5.0000,1.8320,9.1600,-1.0000,200.0000,sz000001,2
2017-03-29,5.0000,0.0000,9.1300,1.0000,200.0000,sz000001,2
2017-03-30,5.0000,1.8240,9.1200,-1.0000,200.0000,sz000001,2
2017-03-31,5.0000,0.0000,9.0800,1.0000,200.0000,sz000001,2
2017-04-05,5.0000,1.8320,9.1600,-1.0000,200.0000,sz000001,2
2017-04-06,5.0000,0.0000,9.2000,1.0000,200.0000,sz000001,2
2017-04-07,5.0000,1.8380,9.1900,-1.0000,200.0000,sz000001,2
2017-04-10,5.0000,0.0000,9.2000,1.0000,200.0000,sz000001,2
2017-04-11,5.0000,1.8340,9.1700,-1.0000,200.0000,sz000001,2
2017-04-12,5.0000,0.0000,9.1600,1.0000,200.0000,sz000001,2
2017-04-13,5.0000,1.8220,9.1100,-1.0000,200.0000,sz000001,2
2017-04-14,5.0000,0.0000,9.1100,1.0000,200.0000,sz000001,2
2017-04-17,5.0000,1.8160,9.0800,-1.0000,200.0000,sz000001,2
2017-04-18,5.0000,0.0000,9.0900,1.0000,200.0000,sz000001,2
2017-04-19,5.0000,1.8060,9.0300,-1.0000,200.0000,sz000001,2
2017-04-20,5.0000,0.0000,8.9000,1.0000,200.0000,sz000001,2
2017-04-21,5.0000,1.7840,8.9200,-1.0000,200.0000,sz000001,2
2017-04-24,5.0000,0.0000,8.9700,1.0000,200.0000,sz000001,2
2017-04-25,5.0000,1.7860,8.9300,-1.0000,200.0000,sz000001,2
2017-04-26,5.0000,0.0000,9.0000,1.0000,200.0000,sz000001,2
2017-04-27,5.0000,1.7940,8.9700,-1.0000,200.0000,sz000001,2
2017-04-28,5.0000,0.0000,8.9600,1.0000,200.0000,sz000001,2
2017-05-02,5.0000,1.7920,8.9600,-1.0000,200.0000,sz000001,2
2017-05-03,5.0000,0.0000,8.9200,1.0000,200.0000,sz000001,2
2017-05-04,5.0000,1.7780,8.8900,-1.0000,200.0000,sz000001,2
2017-05-05,5.0000,0.0000,8.7400,1.0000,200.0000,sz000001,2
2017-05-08,5.0000,1.7200,8.6000,-1.0000,200.0000,sz000001,2
2017-05-09,5.0000,0.0000,8.5600,1.0000,200.0000,sz000001,2
2017-05-10,5.0000,1.7260,8.6300,-1.0000,200.0000,sz000001,2
2017-05-11,5.0000,0.0000,8.6500,1.0000,200.0000,sz000001,2
2017-05-12,5.0000,1.7360,8.6800,-1.0000,200.0000,sz000001,2
2017-05-15,5.0000,0.0000,8.8900,1.0000,200.0000,sz000001,2
2017-05-16,5.0000,1.7680,8.8400,-1.0000,200.0000,sz000001,2
2017-05-17,5.0000,0.0000,8.8100,1.0000,200.0000,sz000001,2
2017-05-18,5.0000,1.7440,8.7200,-1.0000,200.0000,sz000001,2
2017-05-19,5.0000,0.0000,8.7400,1.0000,200.0000,sz000001,2
2017-05-22,5.0000,1.7360,8.6800,-1.0000,200.0000,sz000001,2
2017-05-23,5.0000,0.0000,8.6700,1.0000,200.0000,sz000001,2
2017-05-24,5.0000,1.7560,8.7800,-1.0000,200.0000,sz000001,2
2017-05-25,5.0000,0.0000,8.7900,1.0000,200.0000,sz000001,2
2017-05-26,5.0000,1.8160,9.0800,-1.0000,200.0000,sz000001,2
2017-05-31,5.0000,0.0000,9.1000,1.0000,200.0000,sz000001,2
2017-06-01,5.0000,1.8400,9.2000,-1.0000,200.0000,sz000001,2
2017-06-02,5.0000,0.0000,9.1800,1.0000,200.0000,sz000001,2
2017-06-05,5.0000,1.8260,9.1300,-1.0000,200.0000,sz000001,2
2017-06-06,5.0000,0.0000,9.0100,1.0000,200.0000,sz000001,2
2017-06-07,5.0000,1.8040,9.0200,-1.0000,200.0000,sz000001,2
2017-06-08,5.0000,0.0000,9.1100,1.0000,200.0000,sz000001,2
2017-06-09,5.0000,1.8300,9.1500,-1.0000,200.0000,sz000001,2
2017-06-12,5.0000,0.0000,9.1500,1.0000,200.0000,sz000001,2
2017-06-13,5.0000,1.8220,9.1100,-1.0000,200.0000,sz000001,2
2017-06-14,5.0000,0.0000,9.1200,1.0000,200.0000,sz000001,2
2017-06-15,5.0000,1.8160,9.0800,-1.0000,200.0000,sz000001,2
2017-06-16,5.0000,0.0000,9.0400,1.0000,200.0000,sz000001,2
2017-06-19,5.0000,1.8060,9.0300,-1.0000,200.0000,sz000001,2
2017-06-20,5.0000,0.0000,9.1200,1.0000,200.0000,sz000001,2
2017-06-21,5.0000,1.8340,9.1700,-1.0000,200.0000,sz000001,2
2017-06-22,5.0000,0.0000,9.1500,1.0000,200.0000,sz000001,2
2017-06-23,5.0000,1.8460,9.2300,-1.0000,200.0000,sz000001,2
2017-06-26,5.0000,0.0000,9.2600,1.0000,200.0000,sz000001,2
2017-06-27,5.0000,1.8600,9.3000,-1.0000,200.0000,sz000001,2
2017-06-28,5.0000,0.0000,9.3500,1.0000,100.0000,sz000001,2
2017-06-29,5.0000,1.0000,9.4300,-1.0000,100.0000,sz000001,2
2017-06-30,5.0000,0.0000,9.4000,1.0000,100.0000,sz000001,2
2017-07-03,5.0000,1.0000,9.4000,-1.0000,100.0000,sz000001,2
2017-07-04,5.0000,0.0000,9.4000,1.0000,100.0000,sz000001,2
2017-07-05,5.0000,1.0000,9.2900,-1.0000,100.0000,sz000001,2
2017-07-06,5.0000,0.0000,9.3600,1.0000,100.0000,sz000001,2
2017-07-07,5.0000,1.0000,9.3700,-1.0000,100.0000,sz000001,2
2017-07-10,5.0000,0.0000,9.4500,1.0000,100.0000,sz000001,2
2017-07-11,5.0000,1.0000,9.6100,-1.0000,100.0000,sz000001,2
2017-07-12,5.0000,0.0000,10.2700,1.0000,100.0000,sz000001,2
2017-07-13,5.0000,1.0300,10.3000,-1.0000,100.0000,sz000001,2
2017-07-14,5.0000,0.0000,10.8100,1.0000,100.0000,sz000001,2
2017-07-17,5.0000,1.0950,10.9500,-1.0000,100.0000,sz000001,2
2017-07-18,5.0000,0.0000,10.7500,1.0000,100.0000,sz000001,2
2017-07-19,5.0000,1.0990,10.9900,-1.0000,100.0000,sz000001,2
2017-07-20,5.0000,0.0000,11.0800,1.0000,100.0000,sz000001,2
2017-07-21,5.0000,1.0830,10.8300,-1.0000,100.0000,sz000001,2
2017-07-24,5.0000,0.0000,10.8200,1.0000,100.0000,sz000001,2
2017-07-25,5.0000,1.0980,10.9800,-1.0000,100.0000,sz000001,2
2017-07-26,5.0000,0.0000,10.9200,1.0000,100.0000,sz000001,2
2017-07-27,5.0000,1.0720,10.7200,-1.0000,100.0000,sz000001,2
2017-07-28,5.0000,0.0000,10.6100,1.0000,100.0000,sz000001,2
2017-07-31,5.0000,1.0800,10.8000,-1.0000,100.0000,sz000001,2
2017-08-01,5.0000,0.0000,10.6400,1.0000,100.0000,sz000001,2
2017-08-02,5.0000,1.1050,11.0500,-1.0000,100.0000,sz000001,2
2017-08-03,5.0000,0.0000,11.1400,1.0000,100.0000,sz000001,2
2017-08-04,5.0000,1.1000,11.0000,-1.0000,100.0000,sz000001,2
2017-08-07,5.0000,0.0000,11.0600,1.0000,100.0000,sz000001,2
2017-08-08,5.0000,1.1000,11.0000,-1.0000,100.0000,sz000001,2
2017-08-09,5.0000,0.0000,10.9600,1.0000,100.0000,sz000001,2
2017-08-10,5.0000,1.0700,10.7000,-1.0000,100.0000,sz000001,2
2017-08-11,5.0000,0.0000,10.4800,1.0000,100.0000,sz000001,2
2017-08-14,5.0000,1.0130,10.1300,-1.0000,100.0000,sz000001,2
2017-08-15,5.0000,0.0000,10.2400,1.0000,100.0000,sz000001,2
2017-08-16,5.0000,1.0290,10.2900,-1.0000,100.0000,sz000001,2
2017-08-17,5.0000,0.0000,10.3500,1.0000,100.0000,sz000001,2
2017-08-18,5.0000,1.0360,10.3600,-1.0000,100.0000,sz000001,2
2017-08-21,5.0000,0.0000,10.4300,1.0000,100.0000,sz000001,2
2017-08-22,5.0000,1.0480,10.4800,-1.0000,100.0000,sz000001,2
2017-08-23,5.0000,0.0000,10.6300,1.0000,100.0000,sz000001,2
2017-08-24,5.0000,1.0890,10.8900,-1.0000,100.0000,sz000001,2
2017-08-25,5.0000,0.0000,10.9400,1.0000,100.0000,sz000001,2
2017-08-28,5.0000,1.1100,11.1000,-1.0000,100.0000,sz000001,2
2017-08-29,5.0000,0.0000,11.3000,1.0000,100.0000,sz000001,2
2017-08-30,5.0000,1.1680,11.6800,-1.0000,100.0000,sz000001,2
2017-08-31,5.0000,0.0000,11.3900,1.0000,100.0000,sz000001,2
2017-09-01,5.0000,1.1280,11.2800,-1.0000,100.0000,sz000001,2
2017-09-04,5.0000,0.0000,11.1800,1.0000,100.0000,sz000001,2
2017-09-05,5.0000,1.1680,11.6800,-1.0000,100.0000,sz000001,2
2017-09-06,5.0000,0.0000,11.5900,1.0000,100.0000,sz000001,2
2017-09-07,5.0000,1.1650,11.6500,-1.0000,100.0000,sz000001,2
2017-09-08,5.0000,0.0000,11.4600,1.0000,100.0000,sz000001,2
2017-09-11,5.0000,1.1540,11.5400,-1.0000,100.0000,sz000001,2
2017-09-12,5.0000,0.0000,11.3800,1.0000,100.0000,sz000001,2
2017-09-13,5.0000,1.1490,11.4900,-1.0000,100.0000,sz000001,2
2017-09-14,5.0000,0.0000,11.4300,1.0000,100.0000,sz000001,2
2017-09-15,5.0000,1.1290,11.2900,-1.0000,100.0000,sz000001,2
2017-09-18,5.0000,0.0000,11.2500,1.0000,100.0000,sz000001,2
2017-09-19,5.0000,1.1250,11.2500,-1.0000,100.0000,sz000001,2
2017-09-20,5.0000,0.0000,11.1400,1.0000,100.0000,sz000001,2
2017-09-21,5.0000,1.1260,11.2600,-1.0000,100.0000,sz000001,2
2017-09-22,5.0000,0.0000,11.4300,1.0000,100.0000,sz000001,2
2017-09-25,5.0000,1.1440,11.4400,-1.0000,100.0000,sz000001,2
2017-09-26,5.0000,0.0000,11.2600,1.0000,100.0000,sz000001,2
2017-09-27,5.0000,1.1010,11.0100,-1.0000,100.0000,sz000001,2
2017-09-28,5.0000,0.0000,10.9800,1.0000,100.0000,sz000001,2
2017-09-29,5.0000,1.0920,10.9200,-1.0000,100.0000,sz000001,2
2017-10-09,5.0000,0.0000,11.5700,1.0000,100.0000,sz000001,2
2017-10-10,5.0000,1.1330,11.3300,-1.0000,100.0000,sz000001,2
2017-10-11,5.0000,0.0000,11.4800,1.0000,100.0000,sz000001,2
2017-10-12,5.0000,1.1540,11.5400,-1.0000,100.0000,sz000001,2
2017-10-13,5.0000,0.0000,11.5600,1.0000,100.0000,sz000001,2
2017-10-16,5.0000,1.1360,11.3600,-1.0000,100.0000,sz000001,2
2017-10-17,5.0000,0.0000,11.6200,1.0000,100.0000,sz000001,2
2017-10-18,5.0000,1.1530,11.5300,-1.0000,100.0000,sz000001,2
2017-10-19,5.0000,0.0000,11.6400,1.0000,100.0000,sz000001,2
2017-10-20,5.0000,1.1590,11.5900,-1.0000,100.0000,sz000001,2
2017-10-23,5.0000,0.0000,11.3900,1.0000,100.0000,sz000001,2
2017-10-24,5.0000,1.1200,11.2000,-1.0000,100.0000,sz000001,2
2017-10-25,5.0000,0.0000,11.3600,1.0000,100.0000,sz000001,2
2017-10-26,5.0000,1.1250,11.2500,-1.0000,100.0000,sz000001,2
2017-10-27,5.0000,0.0000,11.1900,1.0000,100.0000,sz000001,2
2017-10-30,5.0000,1.1550,11.5500,-1.0000,100.0000,sz000001,2
2017-10-31,5.0000,0.0000,11.5500,1.0000,100.0000,sz000001,2
2017-11-01,5.0000,1.1560,11.5600,-1.0000,100.0000,sz000001,2
2017-11-02,5.0000,0.0000,11.3600,1.0000,100.0000,sz000001,2
2017-11-03,5.0000,1.1490,11.4900,-1.0000,100.0000,sz000001,2
2017-11-06,5.0000,0.0000,11.4200,1.0000,100.0000,sz000001,2
2017-11-07,5.0000,1.1270,11.2700,-1.0000,100.0000,sz000001,2
2017-11-08,5.0000,0.0000,12.0000,1.0000,100.0000,sz000001,2
2017-11-09,5.0000,1.2200,12.2000,-1.0000,100.0000,sz000001,2
2017-11-10,5.0000,0.0000,12.3700,1.0000,100.0000,sz000001,2
2017-11-13,5.0000,1.2350,12.3500,-1.0000,100.0000,sz000001,2
2017-11-14,5.0000,0.0000,12.9500,1.0000,100.0000,sz000001,2
2017-11-15,5.0000,1.2900,12.9000,-1.0000,100.0000,sz000001,2
2017-11-16,5.0000,0.0000,12.9000,1.0000,100.0000,sz000001,2
2017-11-17,5.0000,1.3170,13.1700,-1.0000,100.0000,sz000001,2
2017-11-20,5.0000,0.0000,13.1300,1.0000,100.0000,sz000001,2
2017-11-21,5.0000,1.4070,14.0700,-1.0000,100.0000,sz000001,2
2017-11-22,5.0000,0.0000,14.4800,1.0000,100.0000,sz000001,2
2017-11-23,5.0000,1.5150,15.1500,-1.0000,100.0000,sz000001,2
2017-11-24,5.0000,0.0000,14.2900,1.0000,100.0000,sz000001,2
2017-11-27,5.0000,1.4300,14.3000,-1.0000,100.0000,sz000001,2
2017-11-28,5.0000,0.0000,13.8500,1.0000,100.0000,sz000001,2
2017-11-29,5.0000,1.3730,13.7300,-1.0000,100.0000,sz000001,2
2017-11-30,5.0000,0.0000,13.7000,1.0000,100.0000,sz000001,2
2017-12-01,5.0000,1.3400,13.4000,-1.0000,100.0000,sz000001,2
2017-12-04,5.0000,0.0000,13.0500,1.0000,100.0000,sz000001,2
2017-12-05,5.0000,1.3150,13.1500,-1.0000,100.0000,sz000001,2
2017-12-06,5.0000,0.0000,13.2600,1.0000,100.0000,sz000001,2
2017-12-07,5.0000,1.3050,13.0500,-1.0000,100.0000,sz000001,2
2017-12-08,5.0000,0.0000,12.8900,1.0000,100.0000,sz000001,2
2017-12-11,5.0000,1.3080,13.0800,-1.0000,100.0000,sz000001,2
2017-12-12,5.0000,0.0000,13.4000,1.0000,100.0000,sz000001,2
2017-12-13,5.0000,1.3000,13.0000,-1.0000,100.0000,sz000001,2
2017-12-14,5.0000,0.0000,13.1500,1.0000,100.0000,sz000001,2
2017-12-15,5.0000,1.2900,12.9000,-1.0000,100.0000,sz000001,2
2017-12-18,5.0000,0.0000,12.7300,1.0000,100.0000,sz000001,2
2017-12-19,5.0000,1.2790,12.7900,-1.0000,100.0000,sz000001,2
2017-12-20,5.0000,0.0000,13.2000,1.0000,100.0000,sz000001,2
2017-12-21,5.0000,1.3180,13.1800,-1.0000,100.0000,sz000001,2
2017-12-22,5.0000,0.0000,13.5000,1.0000,100.0000,sz000001,2
2017-12-25,5.0000,1.3520,13.5200,-1.0000,100.0000,sz000001,2
2017-12-26,5.0000,0.0000,13.2600,1.0000,100.0000,sz000001,2
2017-12-27,5.0000,1.3580,13.5800,-1.0000,100.0000,sz000001,2
2017-12-28,5.0000,0.0000,13.2800,1.0000,100.0000,sz000001,2
2017-12-29,5.0000,1.3210,13.2100,-1.0000,100.0000,sz000001,2
2018-01-02,5.0000,0.0000,13.3500,1.0000,100.0000,sz000001,2
2018-01-03,5.0000,1.3730,13.7300,-1.0000,100.0000,sz000001,2
2018-01-04,5.0000,0.0000,13.3200,1.0000,100.0000,sz000001,2
2018-01-05,5.0000,1.3210,13.2100,-1.0000,100.0000,sz000001,2
2018-01-08,5.0000,0.0000,13.2500,1.0000,100.0000,sz000001,2
2018-01-09,5.0000,1.2960,12.9600,-1.0000,100.0000,sz000001,2
2018-01-10,5.0000,0.0000,13.0400,1.0000,100.0000,sz000001,2
2018-01-11,5.0000,1.3410,13.4100,-1.0000,100.0000,sz000001,2
2018-01-12,5.0000,0.0000,13.4500,1.0000,100.0000,sz000001,2
2018-01-15,5.0000,1.3510,13.5100,-1.0000,100.0000,sz000001,2
2018-01-16,5.0000,0.0000,14.1700,1.0000,0.0000,sz000001,2
2018-01-18,5.0000,0.0000,14.4000,1.0000,0.0000,sz000001,2
2018-01-22,5.0000,0.0000,14.6000,1.0000,0.0000,sz000001,2
2018-01-24,5.0000,0.0000,14.6600,1.0000,0.0000,sz000001,2
2018-01-26,5.0000,0.0000,14.1800,1.0000,0.0000,sz000001,2
2018-01-30,5.0000,0.0000,13.7000,1.0000,0.0000,sz000001,2
2018-02-01,5.0000,0.0000,13.9500,1.0000,0.0000,sz000001,2
2018-02-05,5.0000,0.0000,13.8000,1.0000,0.0000,sz000001,2
2018-02-07,5.0000,0.0000,14.2200,1.0000,0.0000,sz000001,2
2018-02-09,5.0000,0.0000,12.0800,1.0000,100.0000,sz000001,2
2018-02-12,5.0000,1.1780,11.7800,-1.0000,100.0000,sz000001,2
2018-02-13,5.0000,0.0000,11.8700,1.0000,100.0000,sz000001,2
2018-02-14,5.0000,1.1960,11.9600,-1.0000,100.0000,sz000001,2
2018-02-22,5.0000,0.0000,12.2500,1.0000,100.0000,sz000001,2
2018-02-23,5.0000,1.2580,12.5800,-1.0000,100.0000,sz000001,2
2018-02-26,5.0000,0.0000,12.7700,1.0000,100.0000,sz000001,2
2018-02-27,5.0000,1.2640,12.6400,-1.0000,100.0000,sz000001,2
2018-02-28,5.0000,0.0000,12.1000,1.0000,100.0000,sz000001,2
2018-03-01,5.0000,1.1920,11.9200,-1.0000,100.0000,sz000001,2
2018-03-02,5.0000,0.0000,11.9200,1.0000,100.0000,sz000001,2
2018-03-05,5.0000,1.1930,11.9300,-1.0000,100.0000,sz000001,2
2018-03-06,5.0000,0.0000,11.9500,1.0000,100.0000,sz000001,2
2018-03-07,5.0000,1.2150,12.1500,-1.0000,100.0000,sz000001,2
2018-03-08,5.0000,0.0000,12.0500,1.0000,100.0000,sz000001,2
2018-03-09,5.0000,1.2150,12.1500,-1.0000,100.0000,sz000001,2
2018-03-12,5.0000,0.0000,12.1500,1.0000,100.0000,sz000001,2
2018-03-13,5.0000,1.2040,12.0400,-1.0000,100.0000,sz000001,2
2018-03-14,5.0000,0.0000,11.9800,1.0000,100.0000,sz000001,2
2018-03-15,5.0000,1.1790,11.7900,-1.0000,100.0000,sz000001,2
2018-03-16,5.0000,0.0000,11.7200,1.0000,100.0000,sz000001,2
2018-03-19,5.0000,1.1660,11.6600,-1.0000,100.0000,sz000001,2
2018-03-20,5.0000,0.0000,11.7400,1.0000,0.0000,sz000001,2
2018-03-22,5.0000,0.0000,11.9000,1.0000,0.0000,sz000001,2
2018-03-26,5.0000,0.0000,11.1500,1.0000,100.0000,sz000001,2
2018-03-27,5.0000,1.1100,11.1000,-1.0000,100.0000,sz000001,2
2018-03-28,5.0000,0.0000,10.8500,1.0000,100.0000,sz000001,2
2018-03-29,5.0000,1.0920,10.9200,-1.0000,100.0000,sz000001,2
2018-03-30,5.0000,0.0000,11.0400,1.0000,100.0000,sz000001,2
2018-04-02,5.0000,1.0870,10.8700,-1.0000,100.0000,sz000001,2
2018-04-03,5.0000,0.0000,10.6000,1.0000,100.0000,sz000001,2
2018-04-04,5.0000,1.0680,10.6800,-1.0000,100.0000,sz000001,2
2018-04-09,5.0000,0.0000,10.8000,1.0000,100.0000,sz000001,2
2018-04-10,5.0000,1.1020,11.0200,-1.0000,100.0000,sz000001,2
2018-04-11,5.0000,0.0000,11.3900,1.0000,0.0000,sz000001,2
2018-04-13,5.0000,0.0000,11.6400,1.0000,0.0000,sz000001,2
2018-04-17,5.0000,0.0000,11.1200,1.0000,0.0000,sz000001,2
2018-04-19,5.0000,0.0000,11.5200,1.0000,0.0000,sz000001,2
2018-04-23,5.0000,0.0000,11.3000,1.0000,0.0000,sz000001,2
2018-04-25,5.0000,0.0000,11.7600,1.0000,0.0000,sz000001,2
2018-04-27,5.0000,0.0000,11.4900,1.0000,0.0000,sz000001,2
2018-05-03,5.0000,0.0000,10.8600,1.0000,0.0000,sz000001,2
2018-05-07,5.0000,0.0000,10.7000,1.0000,100.0000,sz000001,2
2018-05-08,5.0000,1.0830,10.8300,-1.0000,100.0000,sz000001,2
2018-05-09,5.0000,0.0000,10.9800,1.0000,0.0000,sz000001,2
2018-05-11,5.0000,0.0000,11.0400,1.0000,0.0000,sz000001,2
2018-05-15,5.0000,0.0000,11.1800,1.0000,0.0000,sz000001,2
2018-05-17,5.0000,0.0000,10.9100,1.0000,0.0000,sz000001,2
2018-05-21,5.0000,0.0000,11.0700,1.0000,0.0000,sz000001,2
2018-05-23,5.0000,0.0000,10.8200,1.0000,0.0000,sz000001,2
2018-05-25,5.0000,0.0000,10.6100,1.0000,0.0000,sz000001,2
2018-05-29,5.0000,0.0000,10.5800,1.0000,0.0000,sz000001,2
2018-05-31,5.0000,0.0000,10.1100,1.0000,100.0000,sz000001,2
2018-06-01,5.0000,1.0150,10.1500,-1.0000,100.0000,sz000001,2
2018-06-04,5.0000,0.0000,10.2300,1.0000,100.0000,sz000001,2
2018-06-05,5.0000,1.0290,10.2900,-1.0000,100.0000,sz000001,2
2018-06-06,5.0000,0.0000,10.2500,1.0000,0.0000,sz000001,2
2018-06-08,5.0000,0.0000,10.3300,1.0000,0.0000,sz000001,2
2018-06-12,5.0000,0.0000,10.0300,1.0000,100.0000,sz000001,2
2018-06-13,5.0000,1.0040,10.0400,-1.0000,100.0000,sz000001,2
2018-06-14,5.0000,0.0000,9.9500,1.0000,100.0000,sz000001,2
2018-06-15,5.0000,1.0080,10.0800,-1.0000,100.0000,sz000001,2
2018-06-19,5.0000,0.0000,10.0500,1.0000,0.0000,sz000001,2
2018-06-21,5.0000,0.0000,9.9300,1.0000,100.0000,sz000001,2
2018-06-22,5.0000,1.0000,9.8000,-1.0000,100.0000,sz000001,2
2018-06-25,5.0000,0.0000,9.9100,1.0000,0.0000,sz000001,2
2018-06-27,5.0000,0.0000,9.3100,1.0000,100.0000,sz000001,2
2018-06-28,5.0000,1.0000,8.9500,-1.0000,100.0000,sz000001,2
2018-06-29,5.0000,0.0000,9.0100,1.0000,100.0000,sz000001,2
2018-07-02,5.0000,1.0000,9.0500,-1.0000,100.0000,sz000001,2
2018-07-03,5.0000,0.0000,8.6900,1.0000,100.0000,sz000001,2
2018-07-04,5.0000,1.0000,8.6300,-1.0000,100.0000,sz000001,2
2018-07-05,5.0000,0.0000,8.6200,1.0000,100.0000,sz000001,2
2018-07-06,5.0000,1.0000,8.6100,-1.0000,100.0000,sz000001,2
2018-07-09,5.0000,0.0000,8.6900,1.0000,100.0000,sz000001,2
2018-07-10,5.0000,1.0000,9.0200,-1.0000,100.0000,sz000001,2
2018-07-11,5.0000,0.0000,8.7600,1.0000,100.0000,sz000001,2
2018-07-12,5.0000,1.0000,8.6000,-1.0000,100.0000,sz000001,2
2018-07-13,5.0000,0.0000,8.9200,1.0000,0.0000,sz000001,2
2018-07-17,5.0000,0.0000,8.7400,1.0000,100.0000,sz000001,2
2018-07-18,5.0000,1.0000,8.7500,-1.0000,100.0000,sz000001,2
2018-07-19,5.0000,0.0000,8.7500,1.0000,0.0000,sz000001,2
2018-07-23,5.0000,0.0000,9.0400,1.0000,0.0000,sz000001,2
2018-07-25,5.0000,0.0000,9.4400,1.0000,0.0000,sz000001,2
2018-07-27,5.0000,0.0000,9.3000,1.0000,0.0000,sz000001,2
2018-07-31,5.0000,0.0000,9.3700,1.0000,0.0000,sz000001,2
2018-08-02,5.0000,0.0000,9.1300,1.0000,0.0000,sz000001,2
2018-08-06,5.0000,0.0000,8.9400,1.0000,0.0000,sz000001,2
2018-08-08,5.0000,0.0000,9.1600,1.0000,0.0000,sz000001,2
2018-08-10,5.0000,0.0000,9.3000,1.0000,0.0000,sz000001,2
2018-08-14,5.0000,0.0000,9.0300,1.0000,0.0000,sz000001,2
2018-08-16,5.0000,0.0000,8.7300,1.0000,0.0000,sz000001,2
2018-08-20,5.0000,0.0000,8.9000,1.0000,0.0000,sz000001,2
2018-08-22,5.0000,0.0000,9.2400,1.0000,0.0000,sz000001,2
2018-08-24,5.0000,0.0000,9.3100,1.0000,0.0000,sz000001,2
2018-08-28,5.0000,0.0000,10.3400,1.0000,0.0000,sz000001,2
2018-08-30,5.0000,0.0000,10.2700,1.0000,0.0000,sz000001,2
2018-09-03,5.0000,0.0000,10.0900,1.0000,0.0000,sz000001,2
2018-09-05,5.0000,0.0000,10.3000,1.0000,0.0000,sz000001,2
2018-09-07,5.0000,0.0000,10.0400,1.0000,0.0000,sz000001,2
