交易日期,当日收盘价,持仓数量,股票代码,调仓周期,选股数量
2019-03-05,18.3600,2600.0000,sz002780,20,30
2019-03-05,17.6500,2200.0000,sh603139,20,30
2019-03-05,36.1200,1000.0000,sz300701,20,30
2019-03-05,22.1900,1800.0000,sz002810,20,30
2019-03-05,17.9600,2100.0000,sz002623,20,30
2019-03-05,24.9800,1500.0000,sz300715,20,30
2019-03-05,25.2500,1500.0000,sz300729,20,30
2019-03-05,3.5400,11300.0000,sh600815,20,30
2019-03-05,12.8600,3000.0000,sz000785,20,30
2019-03-05,7.7400,4900.0000,sz000752,20,30
2019-03-05,4.5400,8800.0000,sz002347,20,30
2019-03-05,14.7700,2400.0000,sh603677,20,30
2019-03-05,19.5800,1700.0000,sh603663,20,30
2019-03-05,12.5500,3100.0000,sz000020,20,30
2019-03-05,6.7700,5900.0000,sz002743,20,30
2019-03-05,4.5800,8900.0000,sz000632,20,30
2019-03-05,29.5000,1500.0000,sz300675,20,30
2019-03-06,7.2600,4700.0000,sz000593,20,30
2019-03-06,10.8500,3200.0000,sz300503,20,30
2019-03-06,9.9700,3300.0000,sz300265,20,30
2019-03-06,15.4300,2100.0000,sz300517,20,30
2019-03-06,8.3100,4000.0000,sz002637,20,30
2019-03-06,14.3500,2300.0000,sh603878,20,30
2019-03-06,7.7400,4500.0000,sh600356,20,30
2019-03-06,17.6600,1900.0000,sh603887,20,30
2019-03-06,7.3800,4900.0000,sh600746,20,30
2019-03-06,4.8000,7100.0000,sh600791,20,30
2019-03-06,26.6900,1200.0000,sz300649,20,30
2019-03-06,26.1000,1200.0000,sz300488,20,30
2019-03-06,18.0600,1800.0000,sz002780,20,30
2019-03-06,17.8000,1800.0000,sh603139,20,30
2019-03-06,36.8500,900.0000,sz300701,20,30
2019-03-06,21.9200,1500.0000,sz002810,20,30
2019-03-06,18.1800,1800.0000,sz002623,20,30
2019-03-06,24.9600,1300.0000,sz300715,20,30
2019-03-06,25.4500,1300.0000,sz300729,20,30
2019-03-06,3.6700,9400.0000,sh600815,20,30
2019-03-06,12.6400,2500.0000,sz000785,20,30
2019-03-06,7.9900,4300.0000,sz000752,20,30
2019-03-06,4.7000,7100.0000,sz002347,20,30
2019-03-06,15.3800,2200.0000,sh603677,20,30
2019-03-06,19.7900,1600.0000,sh603663,20,30
2019-03-06,12.5800,2600.0000,sz000020,20,30
2019-03-06,6.8900,4900.0000,sz002743,20,30
2019-03-06,4.6900,7200.0000,sz000632,20,30
2019-03-06,18.2200,1800.0000,sh600785,20,30
2019-03-06,13.1000,2500.0000,sz002186,20,30
2019-03-07,7.3700,4700.0000,sz000593,20,30
2019-03-07,11.0400,3200.0000,sz300503,20,30
2019-03-07,9.8700,3300.0000,sz300265,20,30
2019-03-07,15.5500,2100.0000,sz300517,20,30
2019-03-07,8.4800,4000.0000,sz002637,20,30
2019-03-07,14.3400,2300.0000,sh603878,20,30
2019-03-07,8.5100,4500.0000,sh600356,20,30
2019-03-07,17.9900,1900.0000,sh603887,20,30
2019-03-07,7.3400,4900.0000,sh600746,20,30
2019-03-07,4.8400,7100.0000,sh600791,20,30
2019-03-07,27.1800,1200.0000,sz300649,20,30
2019-03-07,26.1300,1200.0000,sz300488,20,30
2019-03-07,18.2000,1800.0000,sz002780,20,30
2019-03-07,18.2600,1800.0000,sh603139,20,30
2019-03-07,38.0600,900.0000,sz300701,20,30
2019-03-07,21.6800,1500.0000,sz002810,20,30
2019-03-07,18.2500,1800.0000,sz002623,20,30
2019-03-07,25.6100,1300.0000,sz300715,20,30
2019-03-07,26.1600,1300.0000,sz300729,20,30
2019-03-07,3.7000,9400.0000,sh600815,20,30
2019-03-07,12.4000,2500.0000,sz000785,20,30
2019-03-07,8.0700,4300.0000,sz000752,20,30
2019-03-07,4.8400,7100.0000,sz002347,20,30
2019-03-07,15.8200,2200.0000,sh603677,20,30
2019-03-07,20.4600,1600.0000,sh603663,20,30
2019-03-07,12.8200,2600.0000,sz000020,20,30
2019-03-07,7.1500,4900.0000,sz002743,20,30
2019-03-07,4.7400,7200.0000,sz000632,20,30
2019-03-07,18.2500,1800.0000,sh600785,20,30
2019-03-07,13.2000,2500.0000,sz002186,20,30
2019-03-08,6.7600,4700.0000,sz000593,20,30
2019-03-08,10.2300,3200.0000,sz300503,20,30
2019-03-08,8.8800,3300.0000,sz300265,20,30
2019-03-08,14.6300,2100.0000,sz300517,20,30
2019-03-08,7.9700,4000.0000,sz002637,20,30
2019-03-08,13.5500,2300.0000,sh603878,20,30
2019-03-08,9.3600,4500.0000,sh600356,20,30
2019-03-08,18.0200,1900.0000,sh603887,20,30
2019-03-08,6.9000,4900.0000,sh600746,20,30
2019-03-08,4.5100,7100.0000,sh600791,20,30
2019-03-08,25.4000,1200.0000,sz300649,20,30
2019-03-08,25.1100,1200.0000,sz300488,20,30
2019-03-08,17.8500,1800.0000,sz002780,20,30
2019-03-08,17.3800,1800.0000,sh603139,20,30
2019-03-08,35.9300,900.0000,sz300701,20,30
2019-03-08,22.4900,1500.0000,sz002810,20,30
2019-03-08,17.3600,1800.0000,sz002623,20,30
2019-03-08,24.6000,1300.0000,sz300715,20,30
2019-03-08,25.8900,1300.0000,sz300729,20,30
2019-03-08,3.3800,9400.0000,sh600815,20,30
2019-03-08,11.7900,2500.0000,sz000785,20,30
2019-03-08,7.4300,4300.0000,sz000752,20,30
2019-03-08,4.6000,7100.0000,sz002347,20,30
2019-03-08,15.4300,2200.0000,sh603677,20,30
2019-03-08,19.4100,1600.0000,sh603663,20,30
2019-03-08,11.9100,2600.0000,sz000020,20,30
2019-03-08,6.5700,4900.0000,sz002743,20,30
2019-03-08,4.4000,7200.0000,sz000632,20,30
2019-03-08,17.3300,1800.0000,sh600785,20,30
2019-03-08,12.4400,2500.0000,sz002186,20,30
2019-03-11,7.0000,4700.0000,sz000593,20,30
2019-03-11,10.7200,3200.0000,sz300503,20,30
2019-03-11,9.7700,3300.0000,sz300265,20,30
2019-03-11,15.3800,2100.0000,sz300517,20,30
2019-03-11,8.2900,4000.0000,sz002637,20,30
2019-03-11,13.9400,2300.0000,sh603878,20,30
2019-03-11,9.2000,4500.0000,sh600356,20,30
2019-03-11,19.2200,1900.0000,sh603887,20,30
2019-03-11,7.1900,4900.0000,sh600746,20,30
2019-03-11,4.9600,7100.0000,sh600791,20,30
2019-03-11,26.2000,1200.0000,sz300649,20,30
2019-03-11,25.8000,1200.0000,sz300488,20,30
2019-03-11,18.2800,1800.0000,sz002780,20,30
2019-03-11,17.9700,1800.0000,sh603139,20,30
2019-03-11,38.8100,900.0000,sz300701,20,30
2019-03-11,24.0300,1500.0000,sz002810,20,30
2019-03-11,17.8500,1800.0000,sz002623,20,30
2019-03-11,25.3000,1300.0000,sz300715,20,30
2019-03-11,26.4400,1300.0000,sz300729,20,30
2019-03-11,3.5000,9400.0000,sh600815,20,30
2019-03-11,12.1400,2500.0000,sz000785,20,30
2019-03-11,7.6900,4300.0000,sz000752,20,30
2019-03-11,4.7800,7100.0000,sz002347,20,30
2019-03-11,15.5500,2200.0000,sh603677,20,30
2019-03-11,19.7600,1600.0000,sh603663,20,30
2019-03-11,12.5300,2600.0000,sz000020,20,30
2019-03-11,6.8000,4900.0000,sz002743,20,30
2019-03-11,4.6800,7200.0000,sz000632,20,30
2019-03-11,18.0200,1800.0000,sh600785,20,30
2019-03-11,12.8100,2500.0000,sz002186,20,30
2019-03-12,7.0200,4700.0000,sz000593,20,30
2019-03-12,10.9300,3200.0000,sz300503,20,30
2019-03-12,10.0300,3300.0000,sz300265,20,30
2019-03-12,15.6900,2100.0000,sz300517,20,30
2019-03-12,8.4100,4000.0000,sz002637,20,30
2019-03-12,14.0100,2300.0000,sh603878,20,30
2019-03-12,9.1600,4500.0000,sh600356,20,30
2019-03-12,19.0300,1900.0000,sh603887,20,30
2019-03-12,7.1600,4900.0000,sh600746,20,30
2019-03-12,5.1100,7100.0000,sh600791,20,30
2019-03-12,26.4300,1200.0000,sz300649,20,30
2019-03-12,26.1500,1200.0000,sz300488,20,30
2019-03-12,18.7300,1800.0000,sz002780,20,30
2019-03-12,18.2000,1800.0000,sh603139,20,30
2019-03-12,39.1800,900.0000,sz300701,20,30
2019-03-12,25.3100,1500.0000,sz002810,20,30
2019-03-12,18.8800,1800.0000,sz002623,20,30
2019-03-12,25.0300,1300.0000,sz300715,20,30
2019-03-12,26.1900,1300.0000,sz300729,20,30
2019-03-12,3.6200,9400.0000,sh600815,20,30
2019-03-12,12.2400,2500.0000,sz000785,20,30
2019-03-12,7.9000,4300.0000,sz000752,20,30
2019-03-12,4.8500,7100.0000,sz002347,20,30
2019-03-12,15.7900,2200.0000,sh603677,20,30
2019-03-12,19.9800,1600.0000,sh603663,20,30
2019-03-12,12.8900,2600.0000,sz000020,20,30
2019-03-12,6.9100,4900.0000,sz002743,20,30
2019-03-12,4.6800,7200.0000,sz000632,20,30
2019-03-12,18.0000,1800.0000,sh600785,20,30
2019-03-12,12.9700,2500.0000,sz002186,20,30
2019-03-13,6.8800,4700.0000,sz000593,20,30
2019-03-13,10.9000,3200.0000,sz300503,20,30
2019-03-13,10.1000,3300.0000,sz300265,20,30
2019-03-13,15.6700,2100.0000,sz300517,20,30
2019-03-13,8.9100,4000.0000,sz002637,20,30
2019-03-13,13.7000,2300.0000,sh603878,20,30
2019-03-13,9.5400,4500.0000,sh600356,20,30
2019-03-13,18.8500,1900.0000,sh603887,20,30
2019-03-13,7.0100,4900.0000,sh600746,20,30
2019-03-13,4.8800,7100.0000,sh600791,20,30
2019-03-13,26.2500,1200.0000,sz300649,20,30
2019-03-13,25.8100,1200.0000,sz300488,20,30
2019-03-13,18.4800,1800.0000,sz002780,20,30
2019-03-13,17.7800,1800.0000,sh603139,20,30
2019-03-13,38.6400,900.0000,sz300701,20,30
2019-03-13,24.5000,1500.0000,sz002810,20,30
2019-03-13,18.2000,1800.0000,sz002623,20,30
2019-03-13,24.5500,1300.0000,sz300715,20,30
2019-03-13,26.3000,1300.0000,sz300729,20,30
2019-03-13,3.5200,9400.0000,sh600815,20,30
2019-03-13,11.7700,2500.0000,sz000785,20,30
2019-03-13,7.7700,4300.0000,sz000752,20,30
2019-03-13,4.7300,7100.0000,sz002347,20,30
2019-03-13,15.3800,2200.0000,sh603677,20,30
2019-03-13,19.3900,1600.0000,sh603663,20,30
2019-03-13,12.6300,2600.0000,sz000020,20,30
2019-03-13,6.8200,4900.0000,sz002743,20,30
2019-03-13,4.6200,7200.0000,sz000632,20,30
2019-03-13,17.9000,1800.0000,sh600785,20,30
2019-03-13,12.9800,2500.0000,sz002186,20,30
2019-03-14,7.0500,4700.0000,sz000593,20,30
2019-03-14,10.3800,3200.0000,sz300503,20,30
2019-03-14,9.4300,3300.0000,sz300265,20,30
2019-03-14,15.0100,2100.0000,sz300517,20,30
2019-03-14,8.4700,4000.0000,sz002637,20,30
2019-03-14,13.6100,2300.0000,sh603878,20,30
2019-03-14,8.5900,4500.0000,sh600356,20,30
2019-03-14,18.5500,1900.0000,sh603887,20,30
2019-03-14,6.8400,4900.0000,sh600746,20,30
2019-03-14,4.6400,7100.0000,sh600791,20,30
2019-03-14,25.2800,1200.0000,sz300649,20,30
2019-03-14,25.1100,1200.0000,sz300488,20,30
2019-03-14,18.4000,1800.0000,sz002780,20,30
2019-03-14,17.1200,1800.0000,sh603139,20,30
2019-03-14,37.1400,900.0000,sz300701,20,30
2019-03-14,23.7000,1500.0000,sz002810,20,30
2019-03-14,17.6000,1800.0000,sz002623,20,30
2019-03-14,24.6300,1300.0000,sz300715,20,30
2019-03-14,25.1000,1300.0000,sz300729,20,30
2019-03-14,3.3800,9400.0000,sh600815,20,30
2019-03-14,10.6000,2500.0000,sz000785,20,30
2019-03-14,7.4700,4300.0000,sz000752,20,30
2019-03-14,5.2000,7100.0000,sz002347,20,30
2019-03-14,15.1800,2200.0000,sh603677,20,30
2019-03-14,19.1400,1600.0000,sh603663,20,30
2019-03-14,11.8800,2600.0000,sz000020,20,30
2019-03-14,6.6300,4900.0000,sz002743,20,30
2019-03-14,4.5100,7200.0000,sz000632,20,30
2019-03-14,17.7300,1800.0000,sh600785,20,30
2019-03-14,12.7700,2500.0000,sz002186,20,30
2019-03-15,7.0300,4700.0000,sz000593,20,30
2019-03-15,10.6000,3200.0000,sz300503,20,30
2019-03-15,9.4500,3300.0000,sz300265,20,30
2019-03-15,15.2900,2100.0000,sz300517,20,30
2019-03-15,8.5200,4000.0000,sz002637,20,30
2019-03-15,13.7300,2300.0000,sh603878,20,30
2019-03-15,8.8600,4500.0000,sh600356,20,30
2019-03-15,18.7100,1900.0000,sh603887,20,30
2019-03-15,7.0200,4900.0000,sh600746,20,30
2019-03-15,4.7600,7100.0000,sh600791,20,30
2019-03-15,25.5300,1200.0000,sz300649,20,30
2019-03-15,25.4700,1200.0000,sz300488,20,30
2019-03-15,18.7800,1800.0000,sz002780,20,30
2019-03-15,17.6000,1800.0000,sh603139,20,30
2019-03-15,37.1900,900.0000,sz300701,20,30
2019-03-15,25.3000,1500.0000,sz002810,20,30
2019-03-15,17.6100,1800.0000,sz002623,20,30
2019-03-15,24.8000,1300.0000,sz300715,20,30
2019-03-15,25.8600,1300.0000,sz300729,20,30
2019-03-15,3.4200,9400.0000,sh600815,20,30
2019-03-15,10.8000,2500.0000,sz000785,20,30
2019-03-15,7.5600,4300.0000,sz000752,20,30
2019-03-15,5.0600,7100.0000,sz002347,20,30
2019-03-15,15.0900,2200.0000,sh603677,20,30
2019-03-15,19.3200,1600.0000,sh603663,20,30
2019-03-15,12.5100,2600.0000,sz000020,20,30
2019-03-15,6.8300,4900.0000,sz002743,20,30
2019-03-15,4.7200,7200.0000,sz000632,20,30
2019-03-15,18.6800,1800.0000,sh600785,20,30
2019-03-15,12.9800,2500.0000,sz002186,20,30
2019-03-18,7.3600,4700.0000,sz000593,20,30
2019-03-18,10.9200,3200.0000,sz300503,20,30
2019-03-18,9.5800,3300.0000,sz300265,20,30
2019-03-18,15.5700,2100.0000,sz300517,20,30
2019-03-18,8.6700,4000.0000,sz002637,20,30
2019-03-18,14.2000,2300.0000,sh603878,20,30
2019-03-18,8.6200,4500.0000,sh600356,20,30
2019-03-18,18.9800,1900.0000,sh603887,20,30
2019-03-18,7.4800,4900.0000,sh600746,20,30
2019-03-18,4.8400,7100.0000,sh600791,20,30
2019-03-18,26.0700,1200.0000,sz300649,20,30
2019-03-18,26.0000,1200.0000,sz300488,20,30
2019-03-18,18.4500,1800.0000,sz002780,20,30
2019-03-18,18.0600,1800.0000,sh603139,20,30
2019-03-18,37.8800,900.0000,sz300701,20,30
2019-03-18,25.7200,1500.0000,sz002810,20,30
2019-03-18,18.0500,1800.0000,sz002623,20,30
2019-03-18,25.1600,1300.0000,sz300715,20,30
2019-03-18,26.4900,1300.0000,sz300729,20,30
2019-03-18,3.6100,9400.0000,sh600815,20,30
2019-03-18,10.9900,2500.0000,sz000785,20,30
2019-03-18,8.0100,4300.0000,sz000752,20,30
2019-03-18,4.9200,7100.0000,sz002347,20,30
2019-03-18,15.2200,2200.0000,sh603677,20,30
2019-03-18,19.7600,1600.0000,sh603663,20,30
2019-03-18,12.5900,2600.0000,sz000020,20,30
2019-03-18,6.9800,4900.0000,sz002743,20,30
2019-03-18,4.7200,7200.0000,sz000632,20,30
2019-03-18,18.2400,1800.0000,sh600785,20,30
2019-03-18,13.2700,2500.0000,sz002186,20,30
2019-03-19,8.1000,4700.0000,sz000593,20,30
2019-03-19,10.7300,3200.0000,sz300503,20,30
2019-03-19,9.4200,3300.0000,sz300265,20,30
2019-03-19,15.8000,2100.0000,sz300517,20,30
2019-03-19,8.6600,4000.0000,sz002637,20,30
2019-03-19,14.2800,2300.0000,sh603878,20,30
2019-03-19,8.6700,4500.0000,sh600356,20,30
2019-03-19,18.9900,1900.0000,sh603887,20,30
2019-03-19,7.4200,4900.0000,sh600746,20,30
2019-03-19,4.8600,7100.0000,sh600791,20,30
2019-03-19,26.4000,1200.0000,sz300649,20,30
2019-03-19,26.1200,1200.0000,sz300488,20,30
2019-03-19,18.2500,1800.0000,sz002780,20,30
2019-03-19,18.1000,1800.0000,sh603139,20,30
2019-03-19,37.9900,900.0000,sz300701,20,30
2019-03-19,26.0000,1500.0000,sz002810,20,30
2019-03-19,17.9400,1800.0000,sz002623,20,30
2019-03-19,25.0200,1300.0000,sz300715,20,30
2019-03-19,26.5000,1300.0000,sz300729,20,30
2019-03-19,3.7500,9400.0000,sh600815,20,30
2019-03-19,11.1000,2500.0000,sz000785,20,30
2019-03-19,8.3700,4300.0000,sz000752,20,30
2019-03-19,4.8600,7100.0000,sz002347,20,30
2019-03-19,15.3900,2200.0000,sh603677,20,30
2019-03-19,19.9900,1600.0000,sh603663,20,30
2019-03-19,12.6000,2600.0000,sz000020,20,30
2019-03-19,6.9300,4900.0000,sz002743,20,30
2019-03-19,5.1900,7200.0000,sz000632,20,30
2019-03-19,17.8600,1800.0000,sh600785,20,30
2019-03-19,13.0900,2500.0000,sz002186,20,30
2019-03-20,8.4400,4700.0000,sz000593,20,30
2019-03-20,10.6000,3200.0000,sz300503,20,30
2019-03-20,9.2700,3300.0000,sz300265,20,30
2019-03-20,16.4500,2100.0000,sz300517,20,30
2019-03-20,8.5800,4000.0000,sz002637,20,30
2019-03-20,14.2200,2300.0000,sh603878,20,30
2019-03-20,9.5400,4500.0000,sh600356,20,30
2019-03-20,18.8800,1900.0000,sh603887,20,30
2019-03-20,8.1600,4900.0000,sh600746,20,30
2019-03-20,5.0200,7100.0000,sh600791,20,30
2019-03-20,26.3600,1200.0000,sz300649,20,30
2019-03-20,25.9000,1200.0000,sz300488,20,30
2019-03-20,18.3100,1800.0000,sz002780,20,30
2019-03-20,18.0200,1800.0000,sh603139,20,30
2019-03-20,38.4700,900.0000,sz300701,20,30
2019-03-20,26.7200,1500.0000,sz002810,20,30
2019-03-20,18.0900,1800.0000,sz002623,20,30
2019-03-20,25.0600,1300.0000,sz300715,20,30
2019-03-20,26.5000,1300.0000,sz300729,20,30
2019-03-20,3.7700,9400.0000,sh600815,20,30
2019-03-20,10.9300,2500.0000,sz000785,20,30
2019-03-20,8.9800,4300.0000,sz000752,20,30
2019-03-20,4.9200,7100.0000,sz002347,20,30
2019-03-20,15.1300,2200.0000,sh603677,20,30
2019-03-20,19.8300,1600.0000,sh603663,20,30
2019-03-20,12.4800,2600.0000,sz000020,20,30
2019-03-20,7.1300,4900.0000,sz002743,20,30
2019-03-20,4.9900,7200.0000,sz000632,20,30
2019-03-20,17.8100,1800.0000,sh600785,20,30
2019-03-20,13.1000,2500.0000,sz002186,20,30
2019-03-21,8.1500,4700.0000,sz000593,20,30
2019-03-21,10.6700,3200.0000,sz300503,20,30
2019-03-21,9.3200,3300.0000,sz300265,20,30
2019-03-21,16.4200,2100.0000,sz300517,20,30
2019-03-21,8.7600,4000.0000,sz002637,20,30
2019-03-21,14.3400,2300.0000,sh603878,20,30
2019-03-21,9.4300,4500.0000,sh600356,20,30
2019-03-21,18.9900,1900.0000,sh603887,20,30
2019-03-21,7.9000,4900.0000,sh600746,20,30
2019-03-21,5.1600,7100.0000,sh600791,20,30
2019-03-21,26.4100,1200.0000,sz300649,20,30
2019-03-21,26.3500,1200.0000,sz300488,20,30
2019-03-21,18.3500,1800.0000,sz002780,20,30
2019-03-21,18.4700,1800.0000,sh603139,20,30
2019-03-21,38.6000,900.0000,sz300701,20,30
2019-03-21,25.8900,1500.0000,sz002810,20,30
2019-03-21,18.1900,1800.0000,sz002623,20,30
2019-03-21,25.0900,1300.0000,sz300715,20,30
2019-03-21,25.9800,1300.0000,sz300729,20,30
2019-03-21,3.7900,9400.0000,sh600815,20,30
2019-03-21,10.9700,2500.0000,sz000785,20,30
2019-03-21,8.6500,4300.0000,sz000752,20,30
2019-03-21,4.9200,7100.0000,sz002347,20,30
2019-03-21,15.2000,2200.0000,sh603677,20,30
2019-03-21,20.0900,1600.0000,sh603663,20,30
2019-03-21,12.8500,2600.0000,sz000020,20,30
2019-03-21,7.2300,4900.0000,sz002743,20,30
2019-03-21,4.9800,7200.0000,sz000632,20,30
2019-03-21,17.9800,1800.0000,sh600785,20,30
2019-03-21,13.0600,2500.0000,sz002186,20,30
2019-03-22,7.8000,4700.0000,sz000593,20,30
2019-03-22,10.3900,3200.0000,sz300503,20,30
2019-03-22,9.9500,3300.0000,sz300265,20,30
2019-03-22,16.3400,2100.0000,sz300517,20,30
2019-03-22,8.7100,4000.0000,sz002637,20,30
2019-03-22,14.3800,2300.0000,sh603878,20,30
2019-03-22,10.1300,4500.0000,sh600356,20,30
2019-03-22,18.8100,1900.0000,sh603887,20,30
2019-03-22,7.6800,4900.0000,sh600746,20,30
2019-03-22,5.1600,7100.0000,sh600791,20,30
2019-03-22,26.9700,1200.0000,sz300649,20,30
2019-03-22,26.9500,1200.0000,sz300488,20,30
2019-03-22,18.8500,1800.0000,sz002780,20,30
2019-03-22,18.4000,1800.0000,sh603139,20,30
2019-03-22,38.3300,900.0000,sz300701,20,30
2019-03-22,25.7200,1500.0000,sz002810,20,30
2019-03-22,18.7200,1800.0000,sz002623,20,30
2019-03-22,25.1200,1300.0000,sz300715,20,30
2019-03-22,26.1200,1300.0000,sz300729,20,30
2019-03-22,3.7000,9400.0000,sh600815,20,30
2019-03-22,11.0000,2500.0000,sz000785,20,30
2019-03-22,8.4400,4300.0000,sz000752,20,30
2019-03-22,4.8800,7100.0000,sz002347,20,30
2019-03-22,15.2400,2200.0000,sh603677,20,30
2019-03-22,20.0900,1600.0000,sh603663,20,30
2019-03-22,12.9500,2600.0000,sz000020,20,30
2019-03-22,7.3700,4900.0000,sz002743,20,30
2019-03-22,4.9700,7200.0000,sz000632,20,30
2019-03-22,17.9700,1800.0000,sh600785,20,30
2019-03-22,13.3500,2500.0000,sz002186,20,30
2019-03-25,7.6600,4700.0000,sz000593,20,30
2019-03-25,10.1100,3200.0000,sz300503,20,30
2019-03-25,10.0800,3300.0000,sz300265,20,30
2019-03-25,16.2700,2100.0000,sz300517,20,30
2019-03-25,8.5600,4000.0000,sz002637,20,30
2019-03-25,14.1400,2300.0000,sh603878,20,30
2019-03-25,9.8000,4500.0000,sh600356,20,30
2019-03-25,18.6500,1900.0000,sh603887,20,30
2019-03-25,7.6200,4900.0000,sh600746,20,30
2019-03-25,5.0500,7100.0000,sh600791,20,30
2019-03-25,26.1700,1200.0000,sz300649,20,30
2019-03-25,27.2100,1200.0000,sz300488,20,30
2019-03-25,19.0700,1800.0000,sz002780,20,30
2019-03-25,18.2000,1800.0000,sh603139,20,30
2019-03-25,39.3200,900.0000,sz300701,20,30
2019-03-25,25.1000,1500.0000,sz002810,20,30
2019-03-25,18.3700,1800.0000,sz002623,20,30
2019-03-25,25.2900,1300.0000,sz300715,20,30
2019-03-25,25.5900,1300.0000,sz300729,20,30
2019-03-25,3.6900,9400.0000,sh600815,20,30
2019-03-25,10.6500,2500.0000,sz000785,20,30
2019-03-25,8.1900,4300.0000,sz000752,20,30
2019-03-25,4.7900,7100.0000,sz002347,20,30
2019-03-25,15.2600,2200.0000,sh603677,20,30
2019-03-25,19.8000,1600.0000,sh603663,20,30
2019-03-25,14.2500,2600.0000,sz000020,20,30
2019-03-25,7.0700,4900.0000,sz002743,20,30
2019-03-25,4.8900,7200.0000,sz000632,20,30
2019-03-25,17.7200,1800.0000,sh600785,20,30
2019-03-25,12.9700,2500.0000,sz002186,20,30
2019-03-26,7.3800,4700.0000,sz000593,20,30
2019-03-26,9.9500,3200.0000,sz300503,20,30
2019-03-26,9.9500,3300.0000,sz300265,20,30
2019-03-26,15.6900,2100.0000,sz300517,20,30
2019-03-26,8.7900,4000.0000,sz002637,20,30
2019-03-26,13.9000,2300.0000,sh603878,20,30
2019-03-26,10.1000,4500.0000,sh600356,20,30
2019-03-26,17.8500,1900.0000,sh603887,20,30
2019-03-26,7.3800,4900.0000,sh600746,20,30
2019-03-26,4.9100,7100.0000,sh600791,20,30
2019-03-26,25.4100,1200.0000,sz300649,20,30
2019-03-26,25.8000,1200.0000,sz300488,20,30
2019-03-26,18.7000,1800.0000,sz002780,20,30
2019-03-26,17.8500,1800.0000,sh603139,20,30
2019-03-26,37.1000,900.0000,sz300701,20,30
2019-03-26,24.3600,1500.0000,sz002810,20,30
2019-03-26,17.9700,1800.0000,sz002623,20,30
2019-03-26,24.9300,1300.0000,sz300715,20,30
2019-03-26,24.6000,1300.0000,sz300729,20,30
2019-03-26,3.5300,9400.0000,sh600815,20,30
2019-03-26,10.7300,2500.0000,sz000785,20,30
2019-03-26,8.4200,4300.0000,sz000752,20,30
2019-03-26,4.6900,7100.0000,sz002347,20,30
2019-03-26,15.2900,2200.0000,sh603677,20,30
2019-03-26,19.4000,1600.0000,sh603663,20,30
2019-03-26,13.0900,2600.0000,sz000020,20,30
2019-03-26,6.8600,4900.0000,sz002743,20,30
2019-03-26,4.9300,7200.0000,sz000632,20,30
2019-03-26,17.2100,1800.0000,sh600785,20,30
2019-03-26,12.7000,2500.0000,sz002186,20,30
2019-03-27,7.2500,4700.0000,sz000593,20,30
2019-03-27,9.9900,3200.0000,sz300503,20,30
2019-03-27,10.7000,3300.0000,sz300265,20,30
2019-03-27,16.0200,2100.0000,sz300517,20,30
2019-03-27,8.5700,4000.0000,sz002637,20,30
2019-03-27,13.9600,2300.0000,sh603878,20,30
2019-03-27,11.1100,4500.0000,sh600356,20,30
2019-03-27,18.4400,1900.0000,sh603887,20,30
2019-03-27,7.7800,4900.0000,sh600746,20,30
2019-03-27,4.9500,7100.0000,sh600791,20,30
2019-03-27,25.2500,1200.0000,sz300649,20,30
2019-03-27,25.2800,1200.0000,sz300488,20,30
2019-03-27,20.3800,1800.0000,sz002780,20,30
2019-03-27,18.1000,1800.0000,sh603139,20,30
2019-03-27,36.8000,900.0000,sz300701,20,30
2019-03-27,24.3900,1500.0000,sz002810,20,30
2019-03-27,18.0100,1800.0000,sz002623,20,30
2019-03-27,25.0900,1300.0000,sz300715,20,30
2019-03-27,25.0700,1300.0000,sz300729,20,30
2019-03-27,3.5000,9400.0000,sh600815,20,30
2019-03-27,10.4500,2500.0000,sz000785,20,30
2019-03-27,8.2000,4300.0000,sz000752,20,30
2019-03-27,4.6300,7100.0000,sz002347,20,30
2019-03-27,15.3900,2200.0000,sh603677,20,30
2019-03-27,19.5900,1600.0000,sh603663,20,30
2019-03-27,12.8000,2600.0000,sz000020,20,30
2019-03-27,6.9300,4900.0000,sz002743,20,30
2019-03-27,4.8900,7200.0000,sz000632,20,30
2019-03-27,17.3500,1800.0000,sh600785,20,30
2019-03-27,12.8100,2500.0000,sz002186,20,30
2019-03-28,7.0700,4700.0000,sz000593,20,30
2019-03-28,9.9000,3200.0000,sz300503,20,30
2019-03-28,10.4000,3300.0000,sz300265,20,30
2019-03-28,15.7300,2100.0000,sz300517,20,30
2019-03-28,8.3100,4000.0000,sz002637,20,30
2019-03-28,13.7500,2300.0000,sh603878,20,30
2019-03-28,10.0000,4500.0000,sh600356,20,30
2019-03-28,18.0500,1900.0000,sh603887,20,30
2019-03-28,7.4800,4900.0000,sh600746,20,30
2019-03-28,4.8500,7100.0000,sh600791,20,30
2019-03-28,25.2400,1200.0000,sz300649,20,30
2019-03-28,25.4700,1200.0000,sz300488,20,30
2019-03-28,20.3000,1800.0000,sz002780,20,30
2019-03-28,17.7600,1800.0000,sh603139,20,30
2019-03-28,37.4300,900.0000,sz300701,20,30
2019-03-28,25.3100,1500.0000,sz002810,20,30
2019-03-28,18.0700,1800.0000,sz002623,20,30
2019-03-28,25.0500,1300.0000,sz300715,20,30
2019-03-28,24.9200,1300.0000,sz300729,20,30
2019-03-28,3.2600,9400.0000,sh600815,20,30
